FishSampleID_IDNR,FishSpeciesCode_IDNR,TaxonSortID,Common_Name,CountOfIndividuals,GearRun_IDNR
1640,CCF,123,channel catfish,1,2BE
1640,FCF,128,flathead catfish,3,1BE
1640,FCF,128,flathead catfish,3,2BE
1640,FRM,131,freckled madtom,2,1BE
1640,FRM,131,freckled madtom,1,2BE
1640,MOF,145,mosquitofish,1,2BE
1640,BRS,146,brook silverside,3,2BE
1640,WHB,158,white bass,1,1BE
1640,WHB,158,white bass,4,2BE
1640,LMB,166,largemouth bass,1,2BE
1640,GSF,170,green sunfish,1,1BE
1640,GSF,170,green sunfish,1,2BE
1640,BLG,173,bluegill,2,2BE
1640,LOS,176,longear sunfish,1,1BE
1640,LOS,176,longear sunfish,3,2BE
1640,SHD,186,slenderhead darter,1,2BE
1640,MUD,198,mud darter,2,2BE
1640,FRD,207,freshwater drum,4,1BE
1640,FRD,207,freshwater drum,8,2BE
1641,SHG,12,shortnose gar,2,2BE
1641,GZS,20,gizzard shad,11,1BE
1641,GZS,20,gizzard shad,18,2BE
1641,THS,21,threadfin shad,1,1BE
1641,THS,21,threadfin shad,13,2BE
1641,CAP,46,common carp,8,1BE
1641,CAP,46,common carp,5,2BE
1641,RES,79,red shiner,78,1BE
1641,RES,79,red shiner,146,2BE
1641,BUM,83,bullhead minnow,4,1BE
1641,BUM,83,bullhead minnow,6,2BE
1641,SAB,105,smallmouth buffalo,4,1BE
1641,RVC,108,river carpsucker,3,1BE
1641,CCF,123,channel catfish,2,1BE
1641,CCF,123,channel catfish,4,2BE
1641,FCF,128,flathead catfish,2,1BE
1641,FCF,128,flathead catfish,1,2BE
1641,BRS,146,brook silverside,3,1BE
1641,BRS,146,brook silverside,18,2BE
1641,WHB,158,white bass,2,1BE
1641,WHB,158,white bass,3,2BE
1641,BLC,163,black crappie,1,1BE
1641,BLC,163,black crappie,1,2BE
1641,WHC,164,white crappie,1,1BE
1641,WHC,164,white crappie,1,2BE
1641,LMB,166,largemouth bass,1,1BE
1641,LMB,166,largemouth bass,1,2BE
1641,GSF,170,green sunfish,2,1BE
1641,GSF,170,green sunfish,1,2BE
1641,BLG,173,bluegill,1,1BE
1641,LOS,176,longear sunfish,4,1BE
1641,LOS,176,longear sunfish,6,2BE
1641,FRD,207,freshwater drum,4,1BE
1641,FRD,207,freshwater drum,15,2BE
1642,SHG,12,shortnose gar,2,2BE
1642,GZS,20,gizzard shad,7,1BE
1642,GZS,20,gizzard shad,15,2BE
1642,GOL,22,goldeye,1,2BE
1642,GRC,42,grass carp,1,1BE
1642,CAP,46,common carp,10,1BE
1642,CAP,46,common carp,9,2BE
1642,CGH,46.5,Hybrid common carp x goldlfish,1,1BE
1642,RES,79,red shiner,44,1BE
1642,RES,79,red shiner,99,2BE
1642,BUM,83,bullhead minnow,7,1BE
1642,BUM,83,bullhead minnow,7,2BE
1642,EMS,85,emerald shiner,1,1BE
1642,BGB,104,bigmouth buffalo,1,2BE
1642,SAB,105,smallmouth buffalo,2,1BE
1642,SAB,105,smallmouth buffalo,3,2BE
1642,ULL,107,quillback,1,2BE
1642,RVC,108,river carpsucker,2,2BE
1642,SHR,119,shorthead redhorse,1,1BE
1642,CCF,123,channel catfish,15,1BE
1642,CCF,123,channel catfish,3,2BE
1642,FCF,128,flathead catfish,2,2BE
1642,BRS,146,brook silverside,3,1BE
1642,BRS,146,brook silverside,41,2BE
1642,WHB,158,white bass,6,1BE
1642,WHB,158,white bass,3,2BE
1642,YLB,159,yellow bass,1,1BE
1642,BLC,163,black crappie,1,1BE
1642,BLC,163,black crappie,1,2BE
1642,WHC,164,white crappie,3,2BE
1642,LMB,166,largemouth bass,3,1BE
1642,LMB,166,largemouth bass,5,2BE
1642,GSF,170,green sunfish,1,1BE
1642,GSF,170,green sunfish,28,2BE
1642,BLG,173,bluegill,6,1BE
1642,BLG,173,bluegill,14,2BE
1642,LOS,176,longear sunfish,3,1BE
1642,LOS,176,longear sunfish,5,2BE
1642,SAR,179,sauger,4,1BE
1642,FRD,207,freshwater drum,13,1BE
1642,FRD,207,freshwater drum,12,2BE
1643,CAP,46,common carp,1,1BE
1643,CRC,50,creek chub,1,1SH
1643,COS,54,central stoneroller,25,1SH
1643,RDS,72,redfin shiner,9,1SH
1643,RES,79,red shiner,60,1SH
1643,BLS,82,bluntnose minnow,57,1SH
1643,SJM,89,silverjaw minnow,51,1SH
1643,SAS,95,sand shiner,33,1SH
1643,WHS,111,white sucker,6,1BE
1643,SDS,113,spotted sucker,4,1BE
1643,GOR,121,golden redhorse,3,1BE
1643,CCF,123,channel catfish,2,1SH
1643,YEB,125,yellow bullhead,5,1SH
1643,LMB,166,largemouth bass,1,1BE
1643,GSF,170,green sunfish,1,1BE
1643,BLG,173,bluegill,2,1BE
1643,BLG,173,bluegill,28,1SH
1643,LOS,176,longear sunfish,8,1BE
1643,LOP,187,logperch,1,1BE
1643,JOD,191,johnny darter,54,1SH
1643,MUD,198,mud darter,1,1SH
1644,CRC,50,creek chub,12,1ES
1644,COS,54,central stoneroller,13,1ES
1644,WHS,111,white sucker,4,1ES
1644,CCF,123,channel catfish,4,1ES
1644,YEB,125,yellow bullhead,1,1ES
1644,PRP,137,pirate perch,8,1ES
1644,BLT,143,blackstripe topminnow,1,1ES
1644,MOF,145,mosquitofish,1,1ES
1644,BLG,173,bluegill,8,1ES
1644,JOD,191,johnny darter,3,1ES
1644,FRD,207,freshwater drum,1,1ES
1646,GZS,20,gizzard shad,1,1ES
1646,CAP,46,common carp,9,1ES
1646,COS,54,central stoneroller,2,1ES
1646,SUM,56,suckermouth minnow,1,1ES
1646,RES,79,red shiner,5,1ES
1646,BLS,82,bluntnose minnow,4,1ES
1646,SAS,95,sand shiner,3,1ES
1646,CCF,123,channel catfish,3,1ES
1646,YEB,125,yellow bullhead,4,1ES
1646,BLT,143,blackstripe topminnow,2,1ES
1646,LMB,166,largemouth bass,3,1ES
1646,GSF,170,green sunfish,7,1ES
1646,BLG,173,bluegill,7,1ES
1646,FRD,207,freshwater drum,2,1ES
1647,GZS,20,gizzard shad,2,1ES
1647,CAP,46,common carp,3,1ES
1647,RES,79,red shiner,17,1ES
1647,BLS,82,bluntnose minnow,13,1ES
1647,BLT,143,blackstripe topminnow,4,1ES
1647,LMB,166,largemouth bass,2,1ES
1647,BLG,173,bluegill,4,1ES
1647,LOP,187,logperch,1,1ES
1649,BOW,15,bowfin,3,1ES
1649,GZS,20,gizzard shad,45,1ES
1649,CAP,46,common carp,8,1ES
1649,GOS,48,golden shiner,2,1ES
1649,SUM,56,suckermouth minnow,1,1ES
1649,RES,79,red shiner,27,1ES
1649,BLS,82,bluntnose minnow,23,1ES
1649,CCF,123,channel catfish,1,1ES
1649,YEB,125,yellow bullhead,3,1ES
1649,BLB,126,black bullhead,1,1ES
1649,TPM,130,tadpole madtom,1,1ES
1649,PRP,137,pirate perch,3,1ES
1649,BLT,143,blackstripe topminnow,7,1ES
1649,WHC,164,white crappie,4,1ES
1649,LMB,166,largemouth bass,6,1ES
1649,WAM,169,warmouth,1,1ES
1649,GSF,170,green sunfish,39,1ES
1649,BLG,173,bluegill,73,1ES
1649,LOS,176,longear sunfish,1,1ES
1649,ORS,177,orangespotted sunfish,11,1ES
1649,SHD,186,slenderhead darter,2,1ES
1650,GZS,20,gizzard shad,2,1ES
1650,GRP,39,grass pickerel,2,1ES
1650,CAP,46,common carp,7,1ES
1650,GOS,48,golden shiner,10,1ES
1650,RES,79,red shiner,11,1ES
1650,BLS,82,bluntnose minnow,4,1ES
1650,YEB,125,yellow bullhead,2,1ES
1650,TPM,130,tadpole madtom,2,1ES
1650,PRP,137,pirate perch,14,1ES
1650,BLT,143,blackstripe topminnow,1,1ES
1650,MOF,145,mosquitofish,7,1ES
1650,GSF,170,green sunfish,36,1ES
1650,BLG,173,bluegill,31,1ES
1650,LOS,176,longear sunfish,17,1ES
1651,GRP,39,grass pickerel,1,1ES
1651,BGB,104,bigmouth buffalo,1,1ES
1651,WHS,111,white sucker,1,1ES
1651,SDS,113,spotted sucker,3,1ES
1651,YEB,125,yellow bullhead,12,1ES
1651,TPM,130,tadpole madtom,2,1ES
1651,BLT,143,blackstripe topminnow,3,1ES
1651,BLC,163,black crappie,2,1ES
1651,WHC,164,white crappie,5,1ES
1651,LMB,166,largemouth bass,2,1ES
1651,GSF,170,green sunfish,25,1ES
1651,BLG,173,bluegill,30,1ES
1651,RSF,174,redear sunfish,1,1ES
1651,LOS,176,longear sunfish,7,1ES
1651,SLD,205,slough darter,4,1ES
1652,GZS,20,gizzard shad,1,1ES
1652,GRP,39,grass pickerel,3,1ES
1652,CRC,50,creek chub,1,1ES
1652,RDS,72,redfin shiner,10,1ES
1652,SDS,113,spotted sucker,6,1ES
1652,CCS,114,creek chubsucker,2,1ES
1652,YEB,125,yellow bullhead,32,1ES
1652,TPM,130,tadpole madtom,2,1ES
1652,PRP,137,pirate perch,13,1ES
1652,BLT,143,blackstripe topminnow,22,1ES
1652,LMB,166,largemouth bass,2,1ES
1652,GSF,170,green sunfish,15,1ES
1652,BLG,173,bluegill,12,1ES
1652,SLD,205,slough darter,2,1ES
1653,GZS,20,gizzard shad,32,1ES
1653,GRP,39,grass pickerel,7,1ES
1653,CAP,46,common carp,9,1ES
1653,GOS,48,golden shiner,2,1ES
1653,RDS,72,redfin shiner,22,1ES
1653,RES,79,red shiner,5,1ES
1653,BLS,82,bluntnose minnow,9,1ES
1653,BGB,104,bigmouth buffalo,1,1ES
1653,ULL,107,quillback,1,1ES
1653,SDS,113,spotted sucker,6,1ES
1653,CCS,114,creek chubsucker,4,1ES
1653,YEB,125,yellow bullhead,5,1ES
1653,TPM,130,tadpole madtom,7,1ES
1653,PRP,137,pirate perch,27,1ES
1653,BLT,143,blackstripe topminnow,41,1ES
1653,FLR,162,flier,2,1ES
1653,LMB,166,largemouth bass,3,1ES
1653,WAM,169,warmouth,3,1ES
1653,GSF,170,green sunfish,12,1ES
1653,BLG,173,bluegill,16,1ES
1653,LOS,176,longear sunfish,13,1ES
1653,ORS,177,orangespotted sunfish,1,1ES
1653,BUD,192,bluntnose darter,1,1ES
1653,SLD,205,slough darter,1,1ES
1654,GZS,20,gizzard shad,16,1BE
1654,GRC,42,grass carp,1,1BE
1654,CAP,46,common carp,7,1BE
1654,GOS,48,golden shiner,6,1BE
1654,RES,79,red shiner,16,1BE
1654,RES,79,red shiner,3,1SH
1654,BLS,82,bluntnose minnow,5,1BE
1654,BUM,83,bullhead minnow,2,1BE
1654,BUM,83,bullhead minnow,1,1SH
1654,BGB,104,bigmouth buffalo,2,1BE
1654,YEB,125,yellow bullhead,5,1BE
1654,TPM,130,tadpole madtom,1,1BE
1654,TPM,130,tadpole madtom,2,1SH
1654,PRP,137,pirate perch,1,1BE
1654,BLT,143,blackstripe topminnow,14,1BE
1654,MOF,145,mosquitofish,1,1SH
1654,WAM,169,warmouth,2,1BE
1654,GSF,170,green sunfish,8,1BE
1654,BLG,173,bluegill,22,1BE
1654,BLG,173,bluegill,1,1SH
1654,ORS,177,orangespotted sunfish,1,1BE
1654,FRD,207,freshwater drum,1,1BE
1655,CAP,46,common carp,6,1ES
1655,GOS,48,golden shiner,1,1ES
1655,CRC,50,creek chub,5,1ES
1655,RDS,72,redfin shiner,1,1ES
1655,RES,79,red shiner,4,1ES
1655,BLS,82,bluntnose minnow,4,1ES
1655,BGB,104,bigmouth buffalo,2,1ES
1655,WHS,111,white sucker,1,1ES
1655,YEB,125,yellow bullhead,10,1ES
1655,BLB,126,black bullhead,1,1ES
1655,TPM,130,tadpole madtom,1,1ES
1655,PRP,137,pirate perch,1,1ES
1655,BLT,143,blackstripe topminnow,29,1ES
1655,MOF,145,mosquitofish,1,1ES
1655,LMB,166,largemouth bass,2,1ES
1655,GSF,170,green sunfish,28,1ES
1655,BLG,173,bluegill,86,1ES
1657,SAB,105,smallmouth buffalo,3,1BE
1657,SAB,105,smallmouth buffalo,2,2BE
1657,ULL,107,quillback,3,1BE
1657,RVC,108,river carpsucker,1,1BE
1657,RVC,108,river carpsucker,2,2BE
1657,SHR,119,shorthead redhorse,7,1BE
1657,SHR,119,shorthead redhorse,2,2BE
1657,CCF,123,channel catfish,15,1BE
1657,CCF,123,channel catfish,12,1SH
1657,CCF,123,channel catfish,1,2BE
1657,FRM,131,freckled madtom,17,1SH
1657,WHC,164,white crappie,3,1BE
1657,GSF,170,green sunfish,1,2BE
1657,BLG,173,bluegill,2,1BE
1657,BLG,173,bluegill,5,2BE
1657,LOS,176,longear sunfish,3,1BE
1657,LOS,176,longear sunfish,1,2BE
1657,SHD,186,slenderhead darter,2,1BE
1657,SHD,186,slenderhead darter,10,1SH
1657,MUD,198,mud darter,1,1SH
1657,FRD,207,freshwater drum,6,1BE
1657,FRD,207,freshwater drum,5,2BE
1657,LOG,13,longnose gar,1,1BE
1657,GZS,20,gizzard shad,4,1BE
1657,GZS,20,gizzard shad,1,2BE
1657,CAP,46,common carp,6,1BE
1657,CAP,46,common carp,4,2BE
1657,RES,79,red shiner,89,1BE
1657,RES,79,red shiner,187,1SH
1657,RES,79,red shiner,36,2BE
1657,BLS,82,bluntnose minnow,2,1BE
1657,BUM,83,bullhead minnow,9,1BE
1657,BUM,83,bullhead minnow,4,1SH
1657,BUM,83,bullhead minnow,11,2BE
1658,SHG,12,shortnose gar,1,1BE
1658,SHG,12,shortnose gar,1,2BE
1658,BOW,15,bowfin,1,2BE
1658,GZS,20,gizzard shad,1,1BE
1658,GZS,20,gizzard shad,1,2BE
1658,CAP,46,common carp,7,1BE
1658,CAP,46,common carp,5,2BE
1658,RES,79,red shiner,21,1BE
1658,RES,79,red shiner,51,1SH
1658,RES,79,red shiner,10,2BE
1658,BLS,82,bluntnose minnow,1,1BE
1658,BLS,82,bluntnose minnow,2,1SH
1658,BUM,83,bullhead minnow,7,2BE
1658,SAS,95,sand shiner,1,1SH
1658,SAB,105,smallmouth buffalo,1,2BE
1658,BKB,106,black buffalo,1,2BE
1658,ULL,107,quillback,2,1BE
1658,RVC,108,river carpsucker,1,1BE
1658,RVC,108,river carpsucker,2,2BE
1658,SHR,119,shorthead redhorse,11,1BE
1658,SHR,119,shorthead redhorse,6,1SH
1658,SHR,119,shorthead redhorse,5,2BE
1658,CCF,123,channel catfish,40,1BE
1658,CCF,123,channel catfish,12,1SH
1658,CCF,123,channel catfish,4,2BE
1658,FCF,128,flathead catfish,4,1BE
1658,FCF,128,flathead catfish,1,1SH
1658,FCF,128,flathead catfish,1,2BE
1658,WHC,164,white crappie,2,1BE
1658,WHC,164,white crappie,2,2BE
1658,GSF,170,green sunfish,2,2BE
1658,BLG,173,bluegill,1,1BE
1658,BLG,173,bluegill,6,2BE
1658,LOS,176,longear sunfish,3,1BE
1658,LOS,176,longear sunfish,3,2BE
1658,SHD,186,slenderhead darter,1,1BE
1658,SHD,186,slenderhead darter,6,1SH
1658,SHD,186,slenderhead darter,1,2BE
1658,FRD,207,freshwater drum,16,1BE
1658,FRD,207,freshwater drum,7,2BE
1659,GZS,20,gizzard shad,5,1BE
1659,GZS,20,gizzard shad,5,2BE
1659,CAP,46,common carp,3,2BE
1659,SUM,56,suckermouth minnow,1,1BE
1659,SUM,56,suckermouth minnow,1,1SH
1659,RDS,72,redfin shiner,1,1SH
1659,RES,79,red shiner,52,1BE
1659,RES,79,red shiner,250,1SH
1659,RES,79,red shiner,21,2BE
1659,BLS,82,bluntnose minnow,47,1BE
1659,BLS,82,bluntnose minnow,10,1SH
1659,BLS,82,bluntnose minnow,15,2BE
1659,BUM,83,bullhead minnow,7,1BE
1659,SJM,89,silverjaw minnow,8,1BE
1659,SJM,89,silverjaw minnow,3,1SH
1659,SAS,95,sand shiner,32,1BE
1659,SAS,95,sand shiner,4,1SH
1659,SAS,95,sand shiner,5,2BE
1659,ULL,107,quillback,3,1BE
1659,SHR,119,shorthead redhorse,19,1BE
1659,SHR,119,shorthead redhorse,8,2BE
1659,GOR,121,golden redhorse,15,1BE
1659,GOR,121,golden redhorse,7,2BE
1659,CCF,123,channel catfish,12,1BE
1659,CCF,123,channel catfish,4,1SH
1659,CCF,123,channel catfish,2,2BE
1659,FCF,128,flathead catfish,1,2BE
1659,FRM,131,freckled madtom,3,1BE
1659,FRM,131,freckled madtom,2,1SH
1659,BLT,143,blackstripe topminnow,1,2BE
1659,WHB,158,white bass,1,1BE
1659,WHC,164,white crappie,1,2BE
1659,LMB,166,largemouth bass,1,1BE
1659,LMB,166,largemouth bass,1,2BE
1659,GSF,170,green sunfish,1,1BE
1659,GSF,170,green sunfish,2,2BE
1659,BLG,173,bluegill,4,1BE
1659,BLG,173,bluegill,1,1SH
1659,BLG,173,bluegill,13,2BE
1659,LOS,176,longear sunfish,27,1BE
1659,LOS,176,longear sunfish,11,2BE
1659,SHD,186,slenderhead darter,6,1SH
1659,FRD,207,freshwater drum,1,1BE
1659,FRD,207,freshwater drum,1,2BE
1660,BOW,15,bowfin,1,1ES
1660,GZS,20,gizzard shad,27,1ES
1660,GRP,39,grass pickerel,14,1ES
1660,CAP,46,common carp,8,1ES
1660,GOS,48,golden shiner,16,1ES
1660,RDS,72,redfin shiner,1,1ES
1660,WHS,111,white sucker,1,1ES
1660,SDS,113,spotted sucker,3,1ES
1660,YEB,125,yellow bullhead,4,1ES
1660,BLB,126,black bullhead,1,1ES
1660,TPM,130,tadpole madtom,2,1ES
1660,PRP,137,pirate perch,8,1ES
1660,BLT,143,blackstripe topminnow,1,1ES
1660,BLC,163,black crappie,1,1ES
1660,WHC,164,white crappie,2,1ES
1660,LMB,166,largemouth bass,3,1ES
1660,WAM,169,warmouth,1,1ES
1660,GSF,170,green sunfish,12,1ES
1660,BLG,173,bluegill,23,1ES
1660,LOS,176,longear sunfish,3,1ES
1660,SLD,205,slough darter,2,1ES
1661,GZS,20,gizzard shad,2,1ES
1661,CRC,50,creek chub,5,1ES
1661,RDS,72,redfin shiner,1,1ES
1661,BLS,82,bluntnose minnow,2,1ES
1661,WHS,111,white sucker,1,1ES
1661,SDS,113,spotted sucker,1,1ES
1661,CCS,114,creek chubsucker,3,1ES
1661,YEB,125,yellow bullhead,13,1ES
1661,TPM,130,tadpole madtom,1,1ES
1661,PRP,137,pirate perch,11,1ES
1661,BLT,143,blackstripe topminnow,20,1ES
1661,LMB,166,largemouth bass,1,1ES
1661,GSF,170,green sunfish,25,1ES
1661,BLG,173,bluegill,10,1ES
1661,LOS,176,longear sunfish,8,1ES
1661,ORS,177,orangespotted sunfish,2,1ES
1661,BUD,192,bluntnose darter,1,1ES
1662,GZS,20,gizzard shad,22,1ES
1662,CAP,46,common carp,4,1ES
1662,RDS,72,redfin shiner,2,1ES
1662,RES,79,red shiner,23,1ES
1662,BLS,82,bluntnose minnow,34,1ES
1662,BUM,83,bullhead minnow,21,1ES
1662,SDS,113,spotted sucker,5,1ES
1662,SHR,119,shorthead redhorse,5,1ES
1662,GOR,121,golden redhorse,1,1ES
1662,CCF,123,channel catfish,2,1ES
1662,TPM,130,tadpole madtom,3,1ES
1662,BLT,143,blackstripe topminnow,1,1ES
1662,WHC,164,white crappie,3,1ES
1662,LMB,166,largemouth bass,1,1ES
1662,GSF,170,green sunfish,30,1ES
1662,BLG,173,bluegill,12,1ES
1662,LOS,176,longear sunfish,8,1ES
1662,BLD,181,blackside darter,1,1ES
1662,SHD,186,slenderhead darter,2,1ES
1663,BOW,15,bowfin,1,1ES
1663,CAP,46,common carp,3,1ES
1663,CRC,50,creek chub,31,1ES
1663,COS,54,central stoneroller,8,1ES
1663,SUM,56,suckermouth minnow,1,1ES
1663,RDS,72,redfin shiner,14,1ES
1663,RES,79,red shiner,56,1ES
1663,BLS,82,bluntnose minnow,124,1ES
1663,SJM,89,silverjaw minnow,4,1ES
1663,SAS,95,sand shiner,34,1ES
1663,WHS,111,white sucker,22,1ES
1663,SDS,113,spotted sucker,2,1ES
1663,SHR,119,shorthead redhorse,1,1ES
1663,CCF,123,channel catfish,1,1ES
1663,YEB,125,yellow bullhead,7,1ES
1663,BLT,143,blackstripe topminnow,3,1ES
1663,LMB,166,largemouth bass,8,1ES
1663,GSF,170,green sunfish,20,1ES
1663,BLG,173,bluegill,4,1ES
1663,LOS,176,longear sunfish,8,1ES
1663,BLD,181,blackside darter,1,1ES
1663,JOD,191,johnny darter,13,1ES
1664,GZS,20,gizzard shad,25,1ES
1664,CAP,46,common carp,1,1ES
1664,CRC,50,creek chub,72,1ES
1664,COS,54,central stoneroller,86,1ES
1664,SUM,56,suckermouth minnow,2,1ES
1664,RES,79,red shiner,2,1ES
1664,BLS,82,bluntnose minnow,142,1ES
1664,SJM,89,silverjaw minnow,167,1ES
1664,SAS,95,sand shiner,45,1ES
1664,ULL,107,quillback,7,1ES
1664,WHS,111,white sucker,7,1ES
1664,SHR,119,shorthead redhorse,2,1ES
1664,GOR,121,golden redhorse,11,1ES
1664,YEB,125,yellow bullhead,18,1ES
1664,BLT,143,blackstripe topminnow,6,1ES
1664,WHC,164,white crappie,12,1ES
1664,LMB,166,largemouth bass,3,1ES
1664,GSF,170,green sunfish,12,1ES
1664,BLG,173,bluegill,70,1ES
1664,LOS,176,longear sunfish,24,1ES
1664,BLD,181,blackside darter,2,1ES
1664,JOD,191,johnny darter,26,1ES
1665,GZS,20,gizzard shad,1,1ES
1665,CAP,46,common carp,1,1ES
1665,CRC,50,creek chub,30,1ES
1665,COS,54,central stoneroller,117,1ES
1665,SUM,56,suckermouth minnow,2,1ES
1665,RES,79,red shiner,50,1ES
1665,BLS,82,bluntnose minnow,26,1ES
1665,SJM,89,silverjaw minnow,35,1ES
1665,SAS,95,sand shiner,143,1ES
1665,ULL,107,quillback,6,1ES
1665,WHS,111,white sucker,7,1ES
1665,SHR,119,shorthead redhorse,13,1ES
1665,GOR,121,golden redhorse,11,1ES
1665,CCF,123,channel catfish,9,1ES
1665,YEB,125,yellow bullhead,4,1ES
1665,FRM,131,freckled madtom,3,1ES
1665,BLT,143,blackstripe topminnow,1,1ES
1665,YLB,159,yellow bass,7,1ES
1665,WHC,164,white crappie,7,1ES
1665,LMB,166,largemouth bass,6,1ES
1665,GSF,170,green sunfish,10,1ES
1665,BLG,173,bluegill,19,1ES
1665,LOS,176,longear sunfish,20,1ES
1665,SHD,186,slenderhead darter,9,1ES
1666,GZS,20,gizzard shad,12,1ES
1666,CAP,46,common carp,3,1ES
1666,CRC,50,creek chub,45,1ES
1666,COS,54,central stoneroller,14,1ES
1666,SUM,56,suckermouth minnow,1,1ES
1666,RDS,72,redfin shiner,1,1ES
1666,RES,79,red shiner,210,1ES
1666,BLS,82,bluntnose minnow,204,1ES
1666,SJM,89,silverjaw minnow,52,1ES
1666,SAS,95,sand shiner,224,1ES
1666,ULL,107,quillback,12,1ES
1666,RVC,108,river carpsucker,1,1ES
1666,WHS,111,white sucker,1,1ES
1666,SHR,119,shorthead redhorse,6,1ES
1666,GOR,121,golden redhorse,5,1ES
1666,CCF,123,channel catfish,10,1ES
1666,YEB,125,yellow bullhead,17,1ES
1666,FCF,128,flathead catfish,2,1ES
1666,BLT,143,blackstripe topminnow,9,1ES
1666,MOF,145,mosquitofish,12,1ES
1666,WHC,164,white crappie,8,1ES
1666,LMB,166,largemouth bass,6,1ES
1666,GSF,170,green sunfish,6,1ES
1666,BLG,173,bluegill,21,1ES
1666,LOS,176,longear sunfish,47,1ES
1666,ORS,177,orangespotted sunfish,1,1ES
1666,BLD,181,blackside darter,1,1ES
1666,SHD,186,slenderhead darter,4,1ES
1666,JOD,191,johnny darter,2,1ES
1668,GZS,20,gizzard shad,19,1ES
1668,CAP,46,common carp,3,1ES
1668,CRC,50,creek chub,11,1ES
1668,SUM,56,suckermouth minnow,2,1ES
1668,RDS,72,redfin shiner,1,1ES
1668,RES,79,red shiner,44,1ES
1668,BLS,82,bluntnose minnow,88,1ES
1668,WHS,111,white sucker,2,1ES
1668,SDS,113,spotted sucker,1,1ES
1668,YEB,125,yellow bullhead,40,1ES
1668,TPM,130,tadpole madtom,4,1ES
1668,MOF,145,mosquitofish,2,1ES
1668,BLC,163,black crappie,1,1ES
1668,WHC,164,white crappie,1,1ES
1668,LMB,166,largemouth bass,7,1ES
1668,GSF,170,green sunfish,19,1ES
1668,BLG,173,bluegill,23,1ES
1668,ORS,177,orangespotted sunfish,2,1ES
1668,SHD,186,slenderhead darter,1,1ES
1669,GZS,20,gizzard shad,1,1ES
1669,CAP,46,common carp,3,1ES
1669,WHS,111,white sucker,2,1ES
1669,YEB,125,yellow bullhead,14,1ES
1669,TPM,130,tadpole madtom,7,1ES
1669,PRP,137,pirate perch,20,1ES
1669,BLT,143,blackstripe topminnow,19,1ES
1669,MOF,145,mosquitofish,1,1ES
1669,WAM,169,warmouth,1,1ES
1669,GSF,170,green sunfish,48,1ES
1669,BLG,173,bluegill,45,1ES
1669,LOS,176,longear sunfish,1,1ES
1669,SLD,205,slough darter,2,1ES
1674,BLC,163,black crappie,1,2BE
1674,BLG,173,bluegill,2,2BE
1674,ORS,177,orangespotted sunfish,1,1BE
1674,FRD,207,freshwater drum,6,1BE
1674,FRD,207,freshwater drum,2,2BE
1674,SHG,12,shortnose gar,4,2BE
1674,LOG,13,longnose gar,1,1BE
1674,GZS,20,gizzard shad,1,1BE
1674,GRC,42,grass carp,1,1BE
1674,BHC,43,bighead carp,1,2BE
1674,SCP,44,silver carp,1,2BE
1674,CAP,46,common carp,5,1BE
1674,CAP,46,common carp,3,2BE
1674,SPC,64,speckled chub,2,2BE
1674,RES,79,red shiner,3,1BE
1674,RES,79,red shiner,32,2BE
1674,BUM,83,bullhead minnow,6,1BE
1674,BUM,83,bullhead minnow,17,2BE
1674,SAB,105,smallmouth buffalo,4,1BE
1674,SAB,105,smallmouth buffalo,2,2BE
1674,RVC,108,river carpsucker,2,1BE
1674,CCF,123,channel catfish,7,1BE
1674,CCF,123,channel catfish,2,2BE
1674,FCF,128,flathead catfish,1,1BE
1674,FCF,128,flathead catfish,3,2BE
1674,BLT,143,blackstripe topminnow,1,1BE
1674,BLT,143,blackstripe topminnow,1,2BE
1676,SHG,12,shortnose gar,2,1BE
1676,SHG,12,shortnose gar,3,2BE
1676,GZS,20,gizzard shad,25,1BE
1676,GZS,20,gizzard shad,14,1SH
1676,GZS,20,gizzard shad,18,2BE
1676,GRC,42,grass carp,2,1BE
1676,CAP,46,common carp,12,1BE
1676,CAP,46,common carp,2,2BE
1676,COS,54,central stoneroller,1,1SH
1676,RES,79,red shiner,5,1BE
1676,RES,79,red shiner,138,1SH
1676,RES,79,red shiner,4,2BE
1676,BLS,82,bluntnose minnow,10,1SH
1676,BLS,82,bluntnose minnow,1,2BE
1676,BUM,83,bullhead minnow,2,1BE
1676,BMS,91,bigmouth shiner,8,1SH
1676,SAS,95,sand shiner,2,1BE
1676,SAS,95,sand shiner,24,1SH
1676,BGB,104,bigmouth buffalo,2,1BE
1676,SAB,105,smallmouth buffalo,34,1BE
1676,SAB,105,smallmouth buffalo,8,2BE
1676,BKB,106,black buffalo,2,1BE
1676,RVC,108,river carpsucker,22,1BE
1676,RVC,108,river carpsucker,4,1SH
1676,RVC,108,river carpsucker,6,2BE
1676,SHR,119,shorthead redhorse,6,1BE
1676,SHR,119,shorthead redhorse,1,1SH
1676,SHR,119,shorthead redhorse,5,2BE
1676,GOR,121,golden redhorse,4,1BE
1676,SVR,122,silver redhorse,4,1BE
1676,SVR,122,silver redhorse,1,2BE
1676,CCF,123,channel catfish,9,1BE
1676,CCF,123,channel catfish,1,1SH
1676,CCF,123,channel catfish,1,2BE
1676,MOF,145,mosquitofish,10,1SH
1676,WHB,158,white bass,2,1BE
1676,WHB,158,white bass,1,2BE
1676,SMB,168,smallmouth bass,2,2BE
1676,GSF,170,green sunfish,1,1BE
