FieldNum,WBName,Location,LAT8xDD,LON8xDD,County,State,DrainSqMi,Gradient,HUC8,HUC8_name,HUC10,HUC11,HUC12,Group_ID,Group_name,Basin,Reference,EcoLevel3,EcoLevel3Name,EcoLevel4,Province,Section,Subsection,PhysioProv,PhysioSect,DNRFisheries_area,Comments,FishRegion,FishClass,FishClassName,InvertClass,InvertClassName,AgPercent,RangePercent,AgRangePercent,UrbanPercent,ForestPercent,WetlandPercent,WaterPercent,MiningPercent,DisturbedPercent,TotalPercent,LUSource,TotalScore_Combined
08UM044,Getchell Creek,"Downstrream of 350th St, 4 mi. W of Albany",45.62754638,-94.65398443,Stearns,MN,37.76194942,0.756600022,07010202,Sauk River,0701020205,07010202060,070102020503,0701020205-02,Getchell Creek,UM,FALSE,51,NCHF,51k,222,222M,222Ma,,,Montrose Area,,North,6,Northern Headwaters,6,Southern Forest Streams GP,41.8,42,83.8,5.7,6.8,1.9,1.8,0,89.5,100,nlcd2001,37.32382442
08UM029,Getchell Creek,"Upstream of CR 17, 5 mi. NE of Freeport",45.73120865,-94.63773686,Stearns,MN,4.218204693,1.780799985,07010202,Sauk River,0701020205,07010202060,070102020503,0701020205-02,Getchell Creek,UM,FALSE,51,NCHF,51k,222,222M,222Ma,,,Montrose Area,,North,6,Northern Headwaters,6,Southern Forest Streams GP,37.1,40.8,77.9,5,9.3,2.4,5.3,0,82.9,99.9,nlcd2001,
03UM110,Little Rock Creek,"Upstream of Twp Rd 234, 5 mi. NE of Royalton",45.85335,-94.19247,Morrison,MN,20.79947772,0.533800006,07010201,Mississippi River - Sartell,0701020105,07010201670,070102010501,0701020105-01,Little Rock Creek,UM,FALSE,51,NCHF,51h,222,222M,222Mc,,,Little Falls Area,,North,11,Northern Coldwater,9,Southern Coldwater,42.6,32.7,75.3,3.1,8.4,13,0.1,0,78.4,99.9,nlcd2001,56.54141134
08UM046,Trib. to Little Lake Osakis,"Downstream of 161st Ave, 7 mi. NE of Osakis",45.94951716,-95.03353167,Todd,MN,7.692429136,1.970900059,07010202,Sauk River,0701020201,07010202010,070102020104,0701020201-01,Headwaters Sauk River,UM,FALSE,51,NCHF,51l,222,222M,222Ma,,,Little Falls Area,,North,6,Northern Headwaters,5,Southern Streams RR,30.2,44.8,75,4.5,14.2,5.9,0.5,0,79.5,100.1,nlcd2001,54.64536077
08UM045,Trib. to Silver Creek,"Upstream of CR 182, 2 mi. SE of West Union",45.77322638,-95.06256248,Stearns,MN,25.39575365,1.22179997,07010202,Sauk River,0701020202,07010202020,070102020204,0701020202-01,Ashley Creek,UM,FALSE,51,NCHF,51l,251,251B,251Ba,,,Montrose Area,,North,6,Northern Headwaters,5,Southern Streams RR,65.6,19.8,85.4,3.8,4.8,4.3,1.7,0,89.2,100,nlcd2001,51.30089448
08UM038,Ashley Creek,"Downstream of CR 11, 2 mi. NW of Westport",45.77917971,-94.97941023,Todd,MN,123.0541943,0.781300008,07010202,Sauk River,0701020202,07010202020,070102020205,0701020202-01,Ashley Creek,UM,FALSE,51,NCHF,51l,251,251B,251Ba,,,Little Falls Area,,North,5,Northern Streams,5,Southern Streams RR,64.6,19.3,83.9,4.3,4,5.6,2.1,0,88.2,99.9,nlcd2001,52.26737188
08UM011,Trib. to Vails Lake,"Upstream of 193rd Ave, 2 mi. E of Eden Valley",45.32963469,-94.50416537,Stearns,MN,16.94266465,1.040699959,07010202,Sauk River,0701020206,07010202100,070102020602,0701020206-03,Long Lake,UM,FALSE,51,NCHF,51k,222,222M,222Ma,,,Montrose Area,,North,6,Northern Headwaters,,,67.3,23.5,90.8,3.7,4,0.8,0.6,0,94.5,99.9,nlcd2001,32.41896791
08UM021,Trib. to Sauk River,"Downstream of 325th Ave, 2 mi. SE of Spring Hill",45.51902547,-94.7885289,Stearns,MN,15.89150153,4.32490015,07010202,Sauk River,0701020205,07010202080,070102020506,0701020205-01,Middle Sauk River,UM,FALSE,51,NCHF,51l,251,251B,251Ba,,,Montrose Area,,North,6,Northern Headwaters,7,Prairie Streams GP,67.2,22.7,89.9,4.4,3.2,0.6,2,0,94.3,100.1,nlcd2001,51.63674865
08UM018,Sauk River,"Upstream of CR 12, 8 mi. SW of Albany",45.51732494,-94.68060586,Stearns,MN,747.5715786,0.308899999,07010202,Sauk River,0701020205,07010202080,070102020506,0701020205-01,Middle Sauk River,UM,FALSE,51,NCHF,51k,251,251B,251Ba,,,Montrose Area,,North,4,Northern Rivers,2,Prairie Forest Rivers,50.3,28.3,78.6,5.2,7.9,3.8,4.5,0,83.8,100,nlcd2001,53.0420333
75UM001,Little Rock Creek,"Upstream of CR12, 1 mi. N of Rice",45.76498,-94.20638,Benton,MN,67.26471034,0.502600014,07010201,Mississippi River - Sartell,0701020105,07010201670,070102010504,0701020105-01,Little Rock Creek,UM,FALSE,51,NCHF,51h,222,222M,222Mc,,,Little Falls Area,,North,11,Northern Coldwater,9,Southern Coldwater,50.9,28.4,79.3,3.4,8.3,9,0.1,0,82.7,100.1,nlcd2001,53.38622181
08UM025,Sauk River,"Downstream of CR 31, 3 mi. S of New Munich",45.58360895,-94.76795484,Stearns,MN,601.8164307,0.401199996,07010202,Sauk River,0701020205,07010202040,070102020502,0701020205-01,Middle Sauk River,UM,FALSE,51,NCHF,51k,251,251B,251Ba,,,Montrose Area,,North,4,Northern Rivers,2,Prairie Forest Rivers,48.7,27.5,76.2,5.4,8.6,4.4,5.3,0,81.6,99.9,nlcd2001,52.21408725
08UM043,Unnamed ditch to Silver Creek,"Upstream of CR 91, 1 mi. SE of West Union",45.78374541,-95.08461745,Todd,MN,8.522934879,1.825099945,07010202,Sauk River,0701020202,07010202020,070102020204,0701020202-01,Ashley Creek,UM,FALSE,51,NCHF,51l,251,251B,251Ba,,,Little Falls Area,,North,6,Northern Headwaters,7,Prairie Streams GP,67,18.9,85.9,6.7,1.1,4.7,1.6,0,92.6,100,nlcd2001,27.9849733
11UM045,Hay Creek,"Downstream of 230 St., 5 mi. SE of Sebeka",46.55624,-95.03072,Wadena,MN,15.61107553,0.986870706,07010107,Redeye River,0701010705,,070101070504,0701010705-01,Lower Redeye River,UM,FALSE,51,NCHF,51l,212,212N,212Nc,,,Park Rapids Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,,,7.7,32.2,39.9,4.2,47.3,8.7,0,0.1,44.2,100.2,nlcd2001,62.56375327
11UM046,Redeye River,"Downstream CR 164, 8 mi. SE of Sebeka",46.54175,-94.92974,Wadena,MN,169.2518581,0.745599985,07010107,Redeye River,0701010705,07010107170,070101070505,0701010705-01,Lower Redeye River,UM,FALSE,51,NCHF,51l,212,212N,212Nc,,,Park Rapids Area,,North,5,Northern Streams,4,Northern Forest Streams GP,10.1,26.1,36.2,3.7,43.2,14.7,2.1,0,39.9,99.9,nlcd2001,63.42620125
11UM048,Redeye River,"Upstream of 290th St, 1.5 mi. NW of Sebeka",46.64534,-95.12106,Wadena,MN,107.9303024,0.847800016,07010107,Redeye River,0701010705,07010107170,070101070502,0701010705-02,Upper Redeye River,UM,FALSE,51,NCHF,51l,212,212N,212Nc,,,Park Rapids Area,,North,5,Northern Streams,3,Northern Forest Streams RR,10.3,25.7,36,3.1,45.9,11.8,3.3,0,39.1,100.1,nlcd2001,55.44865081
11UM049,Cat Creek,"Upstream of CR 62, 7.5 mi NW of Sebeka",46.68099967,-95.24524917,Otter Tail,MN,9.50508,,07010107,Redeye River,0701010705,,070101070502,0701010705-02,Upper Redeye River,UM,FALSE,51,NCHF,51l,212,212N,212Nc,,,Fergus Falls Area,,North,,,,,,,,,,,,,,,,
11UM051,Redeye River,"Downstream of 555th Ave, 11 mi. NW of Sebeka",46.69589,-95.32995,Otter Tail,MN,50.39849391,0.36590001,07010107,Redeye River,0701010705,07010107170,070101070501,0701010705-02,Upper Redeye River,UM,FALSE,51,NCHF,51l,212,212N,212Nc,,,Fergus Falls Area,Low Gradient fish class based on secondary criteria,North,7,Low Gradient,4,Northern Forest Streams GP,8.5,19.4,27.9,2.6,58.4,5.8,5.4,0,30.5,100.1,nlcd2001,70.35728739
11LM098,Cannon River,"Downstream of Hwy 61, 1 mi. N of Redwing",44.58094,-92.65112,Goodhue,MN,1436.673468,0.527700007,07040002,Cannon River,0704000209,07040002130,070400020905,0704000209-01,Lower Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,1,Southern Rivers,,,60.9,16.2,77.1,8,9.2,2.9,2.8,0,85.1,100,nlcd2001,47.31387177
11LM010,Straight River,"Downstream of 14th St NE, in Faribault",44.30884,-93.26699,Rice,MN,461.7837802,0.807600021,07040002,Cannon River,0704000203,07040002010,070400020310,0704000203-01,Lower Straight River,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,1,Southern Rivers,5,Southern Streams RR,72.8,9.3,82.1,10.8,3,3.1,0.9,0.1,93,100,nlcd2001,37.60188153
11LM004,Turtle Creek,"Upstream of SW 22nd Ave, 3 mi. SW of Owatonna",44.03323,-93.24459,Steele,MN,41.40574993,1.023499966,07040002,Cannon River,0704000203,07040002020,070400020306,0704000203-03,Turtle Creek,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,2,Southern Streams,6,Southern Forest Streams GP,75.9,11.3,87.2,7.7,2.3,2.6,0.1,0,94.9,99.9,nlcd2001,45.92471259
11LM002,Cannon River,"0.3 mi. upstream of Hwy 60 (Morristown Blvd), 1 mi. SW of Warsaw",44.23994,-93.41559,Rice,MN,256.7975882,0.114600003,07040002,Cannon River,0704000201,07040002050,070400020107,0704000201-01,Upper Cannon River,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,2,Southern Streams,6,Southern Forest Streams GP,50.9,21.1,72,4.7,10.4,4.5,8.4,0,76.7,100,nlcd2001,46.41518537
11LM042,Unnamed ditch,"Upstream of SW 42nd Ave, 3 mi. N of Ellendale",43.92235,-93.28701,Steele,MN,16.77378357,1.57949996,07040002,Cannon River,0704000203,07040002010,070400020304,0704000203-02,Upper Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,81.1,6.1,87.2,7.9,1.9,1.7,1.3,0,95.1,100,nlcd2001,23.45297314
11LM041,County Ditch 64,"Upstream of SW 118th St, 4 mi. NE of Ellendale",43.91976,-93.26134,Steele,MN,16.88150607,0.778400004,07040002,Cannon River,0704000203,07040002010,070400020303,0704000203-02,Upper Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,84.9,2.5,87.4,10.7,0.6,0.9,0.3,0,98.1,99.9,nlcd2001,23.88337482
11LM039,Unnamed creek,"Downstream of SE 19th Ave, 5.5 mi. NE of Ellendale",43.89898,-93.19803,Steele,MN,29.14380175,0.892700016,07040002,Cannon River,0704000203,07040002010,070400020301,0704000203-02,Upper Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,67.9,18.3,86.2,7.7,1.3,3.2,1.6,0,93.9,100,nlcd2001,47.60834034
11LM037,Straight River,"Downstream of SE 44th Ave, 8 mi. SE of Ellendale",43.85808,-93.14671,Steele,MN,8.350231384,2.200900078,07040002,Cannon River,0704000203,07040002010,070400020302,0704000203-02,Upper Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,5,Southern Streams RR,87.5,4.3,91.8,7.2,0.8,0.1,0,0.1,99.1,100,nlcd2001,28.76234818
11LM036,Unnamed creek,"Upstream of SE 128th St, 9 mi. NE of Ellendale",43.90746,-93.12087,Steele,MN,8.296022641,5.768199921,07040002,Cannon River,0704000203,07040002010,070400020301,0704000203-02,Upper Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,5,Southern Streams RR,65.6,13.8,79.4,7.1,1.7,6.4,5.3,0.1,86.6,100,nlcd2001,50.89079805
11LM060,Judicial Ditch 1,"Upstream of Hwy 14, 6 mi. E of Waseca",44.08821,-93.39101,Steele,MN,17.88124039,0.523999989,07040002,Cannon River,0704000202,07040002040,070400020202,0704000202-01,Crane Creek,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,89.7,3.2,92.9,6.3,0.3,0.5,0,0,99.2,100,nlcd2001,25.31860103
11LM056,Mackenzie Creek,"Downstream of 240th St W, 5 mi. E of Morristown",44.24121,-93.34966,Rice,MN,23.10439178,1.002599955,07040002,Cannon River,0704000201,07040002050,070400020109,0704000201-01,Upper Cannon River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,87.1,3.9,91,5.8,2.6,0.5,0,0,96.8,99.9,nlcd2001,43.10364927
11LM045,Devil Creek,"Downstream of CSAH 16 (230th St W), 2 mi. NW of Morristown",44.25333,-93.46733,Rice,MN,18.60680357,2.987600088,07040002,Cannon River,0704000201,07040002050,070400020107,0704000201-01,Upper Cannon River,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,34,30.5,64.5,4.2,14,6.8,10.5,0,68.7,100,nlcd2001,50.41171874
11LM067,Rush Creek,"Downstream of 270th St E (NW 86th St), 2.5 mi. NE of Medford",44.19698,-93.21393,Rice,MN,21.35372737,2.100500107,07040002,Cannon River,0704000203,07040002010,070400020309,0704000203-01,Lower Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,5,Southern Streams RR,85.9,4.8,90.7,5.5,3.1,0.6,0,0,96.2,99.9,nlcd2001,46.36414726
11LM065,Medford Creek,"Downstream of CR 12 (NW 69th St), 1 mi. E of Medford",44.17576,-93.2261,Steele,MN,21.05279935,3.920799971,07040002,Cannon River,0704000203,07040002010,070400020308,0704000203-01,Lower Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,5,Southern Streams RR,77.9,11.1,89,5.6,3.6,1.4,0.3,0,94.6,99.9,nlcd2001,38.80786561
11LM061,Trib. to Maple Creek,"Upstream of Havana Rd, 4.5 mi. SE of Owatonna",44.07277,-93.13622,Steele,MN,12.49372531,0.733099997,07040002,Cannon River,0704000203,07040002030,070400020307,0704000203-01,Lower Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,85.8,3,88.8,10.1,0.7,0.4,0,0,98.9,100,nlcd2001,40.76869309
11LM066,Trib. to Crane Creek,"Upstream of CR 62 (NW 85th Ave), 7 mi. NE of Waseca",44.12757,-93.37567,Steele,MN,9.314521525,0.1787,07040002,Cannon River,0704000202,07040002040,070400020203,0704000202-01,Crane Creek,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,7,Low Gradient,6,Southern Forest Streams GP,79.9,8.1,88,7.1,2.1,2.7,0,0,95.1,99.9,nlcd2001,28.95365786
11LM057,White Water Creek,"Upstream of Reed St S, 0.5 mi. S of Waterville",44.21195,-93.5716,Le Sueur,MN,15.76397198,2.461800098,07040002,Cannon River,0704000201,07040002050,070400020105,0704000201-01,Upper Cannon River,LM,FALSE,51,NCHF,51i,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,67.3,16.3,83.6,4.7,7.3,2.5,2,0,88.3,100.1,nlcd2001,48.56657423
11LM058,Trib. to Cannon River,"Upstream of 260th St W, 1.5 mi. SE of Morristown",44.20965,-93.42383,Rice,MN,6.317403519,4.142799854,07040002,Cannon River,0704000201,07040002050,070400020107,0704000201-01,Upper Cannon River,LM,FALSE,51,NCHF,51i,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,79.5,12.5,92,4.7,2.2,0.9,0,0,96.7,99.8,nlcd2001,40.12094779
11LM020,Knowles Creek,"Upstream of 80th St W, 5.5 mi. E of Lonsdale",44.47225,-93.31552,Rice,MN,12.78978844,1.198500037,07040002,Cannon River,0704000206,07040002080,070400020603,0704000206-02,Heath Creek,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,29.3,49.3,78.6,4.8,13.1,3,0.5,0,83.4,100,nlcd2001,38.19137602
11LM075,Trib. to Prairie Creek,"Downstream of 110th St E, 1.5 mi. N of Dennison",44.43095,-93.04448,Rice,MN,16.68343566,1.198899984,07040002,Cannon River,0704000205,07040002100,070400020502,0704000205-01,Prairie Creek,LM,FALSE,47,WCBP,47g,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,83.6,7.1,90.7,6,3,0.3,0.1,0,96.7,100.1,nlcd2001,30.7239654
11LM051,Little Cannon River,"Downstream of CR 3 (Kikenny Rd), 0.5 mi. S of Kilkenny",44.30752,-93.57437,Le Sueur,MN,10.9717106,0.322899997,07040002,Cannon River,0704000201,07040002050,070400020104,0704000201-02,Headwaters Cannon River,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,7,Low Gradient,6,Southern Forest Streams GP,67.5,15.8,83.3,3.5,8.7,2.5,1.9,0,86.8,99.9,nlcd2001,36.6612925
11LM031,Unnamed ditch,"Downstream of CR 59 (Union Lake Tr), 1.5 mi. S of Lonsdale",44.4607,-93.42589,Rice,MN,3.074608709,2.849699974,07040002,Cannon River,0704000206,07040002080,070400020603,0704000206-02,Heath Creek,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,3,Southern Headwaters,5,Southern Streams RR,41.1,31,72.1,15.5,8.2,3,1,0.1,87.7,99.9,nlcd2001,35.14150297
11LM024,Little Cannon River,"Downstream of CSAH 44, 6 mi. W of Nerstrand",44.35132,-92.94664,Goodhue,MN,19.96202214,5.28000021,07040002,Cannon River,0704000207,07040002110,070400020701,0704000207-01,Little Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,79,8,87,7.8,5.2,0.1,0,0,94.8,100.1,nlcd2001,45.56710986
11LM023,Trib. to Little Cannon River,"Downstream of CSAH 14, 7 mi. E of Nerstrand",44.34417,-92.92994,Goodhue,MN,6.727096519,2.812900066,07040002,Cannon River,0704000207,07040002110,070400020702,0704000207-01,Little Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,Proposed use class change (2013 assessment year) from coldwater to warmwater.,South,3,Southern Headwaters,5,Southern Streams RR,68.7,17.4,86.1,5.2,8.4,0.1,0,0.1,91.4,99.9,nlcd2001,49.32946049
11LM026,Belle Creek,"Upstream of CSAH 8, 6.5 mi. W of Goodhue",44.40072,-92.76429,Goodhue,MN,9.64811379,5.274199963,07040002,Cannon River,0704000208,07040002120,070400020801,0704000208-01,Belle Creek,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lake City Area,,South,3,Southern Headwaters,5,Southern Streams RR,71.9,18.6,90.5,6.9,1.8,0.1,0.5,0.1,97.5,99.9,nlcd2001,46.26046074
11LM021,Trib. to Union Lake,"Upstream of CSAH 34 (Clearwater Tr), 10 mi. N of Faribault",44.4439,-93.34823,Rice,MN,11.89673415,0.353599995,07040002,Cannon River,0704000206,07040002080,070400020603,0704000206-02,Heath Creek,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,7,Low Gradient,6,Southern Forest Streams GP,33,40.6,73.6,7.4,12.5,4.9,1.5,0,81,99.9,nlcd2001,32.4316394
11LM028,Trib. to Belle Creek,"Downstream of CSAH 8 Blvd, 8.5 mi. SE of Cannon Falls",44.43061,-92.77089,Goodhue,MN,10.79970209,2.623100042,07040002,Cannon River,0704000208,07040002120,070400020802,0704000208-01,Belle Creek,LM,FALSE,52,DA,52c,222,222L,222Lf,,,Lake City Area,,South,3,Southern Headwaters,5,Southern Streams RR,64.9,23.8,88.7,6.3,4.4,0.1,0.4,0.2,95.2,100.1,nlcd2001,44.97946926
11LM054,Trib. to Prairie Creek,"Downstream of 342nd St, 3.5 mi. NE of Dennison",44.45461,-93.01373,Goodhue,MN,8.404092635,1.731899977,07040002,Cannon River,0704000205,07040002100,070400020503,0704000205-01,Prairie Creek,LM,FALSE,47,WCBP,47g,222,222M,222Me,,,Lake City Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,72,12.2,84.2,7.2,7.6,1,0,0,91.4,100,nlcd2001,50.56892306
11LM094,Spring Creek,"Upstream of 310th St, 2 mi. SE of Randolph",44.50018,-93.0056,Goodhue,MN,11.27611354,2.654900074,07040002,Cannon River,0704000206,07040002130,070400020605,0704000206-01,Middle Cannon River,LM,FALSE,47,WCBP,47g,222,222M,222Me,,,Lake City Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,86.5,5.5,92,6.8,1,0.2,0,0.1,98.9,100.1,nlcd2001,44.17318266
11LM018,"Chub Creek, North Branch","Upstream of CR 86 (280th St), 3.5 mi. NW of Randolph",44.54454,-93.08276,Dakota,MN,11.91862614,1.662899971,07040002,Cannon River,0704000204,07040002090,070400020403,0704000204-01,Chub Creek,LM,FALSE,47,WCBP,47g,222,222L,222Lf,,,Lake City Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,76.8,15.1,91.9,4.2,3.7,0.2,0,0,96.1,100,nlcd2001,29.19833944
11LM081,County Ditch 59,"Upstream of CR 7 (201st Ave), 3.5 mi. N of Elysian",44.25561,-93.66732,Le Sueur,MN,40.62945293,0.296299994,07040002,Cannon River,0704000201,07040002050,070400020103,0704000201-03,County Ditch 59,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,2,Southern Streams,6,Southern Forest Streams GP,51.6,17.6,69.2,4,8,4.9,13.9,0,73.2,100,nlcd2001,40.0451751
11LM082,Cannon River,"Downstream of 170th St W, 6 mi. NE of Kilkenny",44.34008,-93.45911,Rice,MN,15.38312081,0.764199972,07040002,Cannon River,0704000201,07040002050,070400020101,0704000201-02,Headwaters Cannon River,LM,FALSE,51,NCHF,51i,222,222M,222Mb,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,24.8,31.1,55.9,4.3,17.9,10.6,11.2,0,60.2,99.9,nlcd2001,64.53464032
11LM008,Unnamed creek,"Downstream of SE 44th Ave, 8 mi. E of Ellendale",43.89389,-93.14827,Steele,MN,17.91008222,1.993000031,07040002,Cannon River,0704000203,07040002010,070400020301,0704000203-02,Upper Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,3,Southern Headwaters,6,Southern Forest Streams GP,70.9,13.7,84.6,7.9,1.3,3.7,2.5,0,92.5,100,nlcd2001,44.06203749
11LM088,Straight River,"Upstream of CR 45 (N Main St), in Medford",44.17691,-93.25037,Steele,MN,361.6261775,0.624000013,07040002,Cannon River,0704000203,07040002010,070400020309,0704000203-01,Lower Straight River,LM,FALSE,47,WCBP,47c,222,222M,222Me,,,Waterville Area,,South,1,Southern Rivers,6,Southern Forest Streams GP,73.5,8.8,82.3,11.1,2.2,3.3,1,0,93.4,99.9,nlcd2001,35.82445813
11LM090,Cannon River,"Upstream of CSAH 7, in Welch Village",44.56736,-92.74333,Goodhue,MN,1340.232639,1.366400003,07040002,Cannon River,0704000209,07040002130,070400020903,0704000209-01,Lower Cannon River,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,1,Southern Rivers,2,Prairie Forest Rivers,61.3,15.6,76.9,8.3,8.8,3,2.9,0,85.2,99.9,nlcd2001,43.25628824
04LM136,"Whitewater River, North Fork","@ CR 73 crossing, ~1.5 mi. E of Elgin",44.12448854,-92.22053701,Wabasha,MN,52.21344433,3.012200117,07040003,Mississippi River - Winona,0704000303,07040003120,070400030304,0704000303-03,North Fork Whitewater River,LM,FALSE,52,DA,52c,222,222L,222Lf,12,12e,Lake City Area,,South,2,Southern Streams,6,Southern Forest Streams GP,65.5,25.7,91.2,5.1,3.6,0.1,0,0,96.3,100,nlcd2001,33.61666227
10LM025,Stockton Valley Creek,"Downstream of Twp Rd 14, 1.5 mi. S of Stockton",44.00611,-91.76264,Winona,MN,18.74892777,3.0625,07040003,Mississippi River - Winona,0704000305,07040003190,070400030502,0704000305-01,Garvin Brook,LM,FALSE,52,DA,52b,222,222L,222Lc,,,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,23.5,41.7,65.2,3.2,31.5,0,0,0,68.4,99.9,nlcd2001,63.50792705
04LM094,Pleasant Valley Creek,"Upstream of CSAH 15 (Homer Rd), 1 mi. SE of Winona",44.01931858,-91.60385195,Winona,MN,11.84426287,8.579000473,07040003,Mississippi River - Winona,0704000306,07040003230,070400030607,0704000306-01,City of Winona-Mississippi River,LM,FALSE,52,DA,52b,222,222L,222Lc,12,12c,Lake City Area,,South,10,Southern Coldwater,9,Southern Coldwater,3.2,28.9,32.1,8.9,59,0,0,0,41,100,nlcd2001,54.97913992
10UM011,"Rush Creek, South Fork","Upstream of 101st Ave N, in Maple Grove",45.13754,-93.5065,Hennepin,MN,21.48125692,1.529299974,07010206,Mississippi River - Twin Cities,0701020601,07010206820,070102060101,0701020601-01,Elm Creek,UM,FALSE,51,NCHF,51i,222,222M,222Mb,,,West Metro Area,,North,6,Northern Headwaters,6,Southern Forest Streams GP,37.6,29.2,66.8,11.8,9.6,10.6,1.2,0,78.6,100,nlcd2001,49.08941716
