FishIBIRegion,StationCode,CollectionDate,GearCombo,StreamWidth,PercentSlope,FishSampleID_IDNR,GearRun_IDNR,ShockTime,SeineHauls,IEPA_HabitatLength,IEPA_FishReachLength
11,ATFF-02,7/12/2005,1ES,36,0.061094999,14097,1ES,31,,520,
12,AR-01,7/5/2005,1ES,13,0.129280001,14099,1ES,26.79999924,,475,
12,AJF-01,7/6/2005,1ES,19,0.200039998,14100,1ES,30.62999916,,350,
12,AQ-02,6/16/2005,1ES,22,0.589969993,14102,1ES,62.36999893,,444,
12,ALA-11,6/16/2005,1ES,17,0.103299998,14103,1ES,30.70000076,,410,
11,ATF-08,7/11/2005,1ES,42,0.01905,14105,1ES,15,,400,
12,ATHG-05,7/7/2005,1ES,28,0.06639,14106,1ES,38.88000107,,494,
12,AJF-02,7/6/2005,1ES,25,0.03088,14107,1ES,22.5,,420,
11,ATH-02,7/18/2005,1BE--2BE,40,0.049490001,14109,1BE,30,,,
11,ATH-02,7/18/2005,1BE--2BE,40,0.049490001,14109,2BE,30,,,
11,AT-05,7/14/2005,1BE--1SH--2BE,68,0.00947,14112,1BE,30,,,
11,AT-05,7/14/2005,1BE--1SH--2BE,68,0.00947,14112,1SH,,3,,
11,AT-05,7/14/2005,1BE--1SH--2BE,68,0.00947,14112,2BE,30,,,
11,CAGC-01,6/21/2006,1ES,27,0.047350001,14116,1ES,18.87000084,,490,
11,BB-01,6/13/2006,1ES,14,0.105300002,14117,1ES,23,,520,
11,BZJ-01,6/13/2006,1ES,23,0.07694,14118,1ES,26,,410,
11,BD-02,6/13/2006,1ES,18,0.095519997,14119,1ES,13.82999992,,450,
11,BCE-02,6/12/2006,1ES,20,0.083400004,14120,1ES,22,,480,
11,CA-02,6/22/2006,1BE--2BE,54,0.01605,14121,1BE,30,,,
11,CA-02,6/22/2006,1BE--2BE,54,0.01605,14121,2BE,30,,,
11,CA-03,6/22/2006,1BE--2BE,100,0.005427,14122,1BE,32.79999924,,,
11,CA-03,6/22/2006,1BE--2BE,100,0.005427,14122,2BE,22.79999924,,,
11,CA-07,6/19/2006,1BE--1SH--2BE,48,0.020148,14123,1BE,30,,,
11,CA-07,6/19/2006,1BE--1SH--2BE,48,0.020148,14123,1SH,,3,,
11,CA-07,6/19/2006,1BE--1SH--2BE,48,0.020148,14123,2BE,30,,,
11,CA-08,6/21/2006,1BE--2BE,48,0.030547,14124,1BE,30,,,
11,CA-08,6/21/2006,1BE--2BE,48,0.030547,14124,2BE,28,,,
11,CAN-01,6/15/2006,1ES,37,0.094696999,14126,1ES,22.77000046,,480,
11,CA-09,6/14/2006,1ES,24,0.086088002,14127,1ES,27.89999962,,605,
11,CAW-02,6/14/2006,1ES,17,0.069130003,14128,1ES,26,,,
11,CAGB-01,6/15/2006,1ES,19,0.158600003,14129,1ES,17.03000069,,380,
11,CAR-01,6/14/2006,1ES,20,0.473484993,14130,1ES,44,,,
11,C-21,6/5/2007,1BE--1SH--2BE,70,0.050675999,14134,1BE,30,,,
11,C-21,6/5/2007,1BE--1SH--2BE,70,0.050675999,14134,1SH,,1.200000048,,
11,C-21,6/5/2007,1BE--1SH--2BE,70,0.050675999,14134,2BE,30,,,
11,CG-02,6/13/2007,1ES,7,0.116460003,14136,1ES,25,,500,400
11,CE-02,6/13/2007,1ES,12,0.07254,14137,1ES,16.35000038,,410,410
11,CHEA-02,6/7/2007,1ES,14,0.111359999,14138,1ES,40.31999969,,500,436
11,CJAE-01,6/7/2007,1SH,30,0.02557,14140,1SH,,16.13999939,500,
11,C-33,6/14/2007,1BE--2BE,97,0.006051,14141,1BE,31,,,
11,C-33,6/14/2007,1BE--2BE,97,0.006051,14141,2BE,29,,,
11,CD-09,6/12/2007,1BE--2BE,40,0.020640001,14142,1BE,27,,,
11,CD-09,6/12/2007,1BE--2BE,40,0.020640001,14142,2BE,18,,,
11,C-22,6/11/2007,1BE--1SH--2BE,56,0.023096999,14144,1BE,30,,,
11,C-22,6/11/2007,1BE--1SH--2BE,56,0.023096999,14144,1SH,,1.200000048,,
11,C-22,6/11/2007,1BE--1SH--2BE,56,0.023096999,14144,2BE,30,,,
11,C-02,6/14/2007,1BE--1SH--2BE,160,0.005937,14145,1BE,30,,,
11,C-02,6/14/2007,1BE--1SH--2BE,160,0.005937,14145,1SH,,2,,
11,C-02,6/14/2007,1BE--1SH--2BE,160,0.005937,14145,2BE,30,,,
11,C-09,6/12/2007,1BE--1SH,95,0.01492,14146,1BE,55,,,
11,C-09,6/12/2007,1BE--1SH,95,0.01492,14146,1SH,,1.200000048,,
11,CDB-01,6/7/2007,1ES,15,0.079060003,14147,1ES,17.78000069,,500,500
11,CPD-01,6/4/2007,1ES,11,0.0003,14148,1ES,22.07999992,,500,450
11,COC-10,6/4/2007,1ES,12,0.00052,14149,1ES,21.39999962,,500,495
11,CSB-07,6/4/2007,1ES,15,0.170454994,14150,1ES,13.47000027,,500,275
11,CD-01,6/13/2007,1ES,35,0.036260001,14151,1ES,32,,500,785
11,C-12,6/5/2007,1BE--1SH--2BE,45,0.047591001,14152,1BE,22,,,
11,C-12,6/5/2007,1BE--1SH--2BE,45,0.047591001,14152,1SH,,1.799999952,,
11,C-12,6/5/2007,1BE--1SH--2BE,45,0.047591001,14152,2BE,30,,,
11,C-01,6/18/2007,1BE--2BE,177,0.018939,14153,1BE,30,,,
11,C-01,6/18/2007,1BE--2BE,177,0.018939,14153,2BE,19,,,
11,CH-03,6/11/2007,1BE--2BE,94,0.032827999,14154,1BE,30,,,
11,CH-03,6/11/2007,1BE--2BE,94,0.032827999,14154,2BE,30,,,
10,N-05,6/17/2008,1ES,22,0.044045001,14155,1ES,22,,415,415
10,N-06,8/20/2008,1BE--2BE,83,0.040297002,14156,1BE,30,,,
10,N-06,8/20/2008,1BE--2BE,83,0.040297002,14156,2BE,30,,,
10,N-11,8/20/2008,1BE--2BE,87,0.011207,14157,1BE,30,,,
10,N-11,8/20/2008,1BE--2BE,87,0.011207,14157,2BE,30,,,
10,N-12,8/26/2008,1BE--2BE,120,,14158,1BE,30,,,
10,N-12,8/26/2008,1BE--2BE,120,,14158,2BE,30,,,
12,N-99,8/26/2008,1BE--2BE,151,0.00358,14159,1BE,30,,,
12,N-99,8/26/2008,1BE--2BE,151,0.00358,14159,2BE,30,,,
10,NL-01,6/17/2008,1ES,23,0.082345001,14160,1ES,28.5,,660,660
10,NZN-15,6/11/2008,1ES,19,,14161,1ES,27.60000038,,450,428
12,NDJ-01,6/16/2008,1ES,21,0.072843999,14162,1ES,27.60000038,,450,450
10,NG-05,6/12/2008,1SH,16,,14163,1SH,,8.699999809,450,495
10,NZL-01,6/9/2008,1ES,16,,14164,1ES,19,,450,381
10,NGA-02,6/12/2008,1ES,17,0.099680997,14165,1ES,28.10000038,,430,430
12,NDDA-01,6/12/2008,1ES,21,0.086088002,14166,1ES,37.09999847,,450,560
12,NDC-99,6/16/2008,1BE,31,,14167,1BE,35,,,
10,NE-05,6/19/2008,1BE--2BE,59,0.019936001,14168,1BE,30,,,
10,NE-05,6/19/2008,1BE--2BE,59,0.019936001,14168,2BE,20,,,
12,NDD-03,6/16/2008,1ES,15,0.270563006,14169,1ES,35.40000153,,450,532
10,NJ-07,6/18/2008,1BE--2BE,43,0.040297002,14170,1BE,30,,,
10,NJ-07,6/18/2008,1BE--2BE,43,0.040297002,14170,2BE,30,,,
10,NF-01,6/10/2008,1ES,22,0.090187997,14171,1ES,36,,450,605
12,NDCA-01,6/5/2008,1ES,12,,14173,1ES,19.20000076,,460,465
10,NI-01,8/18/2008,1ES,14,0.055704001,14174,1ES,15.80000019,,400,476
10,NK-01,8/18/2008,1ES,18,,14175,1ES,34.29999924,,500,500
10,NHG-01,6/4/2008,1ES,14,0.135230005,14176,1ES,16.70000076,,480,482
10,NH-23,8/20/2008,1BE--2BE,68,0.032200001,14177,1BE,30,,,
10,NH-23,8/20/2008,1BE--2BE,68,0.032200001,14177,2BE,30,,,
10,NEB-02,7/8/2008,1ES,22,0.065307997,14178,1ES,31.70000076,,450,420
12,NDCB-02,7/29/2008,1ES,18,,14179,1ES,27.79999924,,450,425
12,NA-03,7/29/2008,1ES,24,,14180,1ES,38,,500,710
10,NCDB-01,6/11/2008,1SH,15,0.105218999,14181,1SH,,7.5,450,315
12,NAC-02,6/9/2008,1ES,17,,14182,1ES,42,,480,460
10,NCI-01,7/8/2008,1ES,18,0.105218999,14183,1ES,24.5,,400,347
10,NCK-02,6/11/2008,1ES,19,,14184,1ES,23.39999962,,450,515
10,ND-04,7/7/2008,1ES,22,,14185,1ES,26.10000038,,500,500
10,ND-01,9/2/2008,1BE--2BE,37,0.019130999,14186,1BE,36,,,
10,ND-01,9/2/2008,1BE--2BE,37,0.019130999,14186,2BE,17,,,
12,AD-05,7/7/2009,1ES,19,0.065307997,14187,1ES,20.92000008,,390,390
12,AD-10,6/10/2009,1ES,19,0.946969986,14188,1ES,53.52000046,,560,530
12,AD-20,8/10/2009,1BE--1PE--2BE,58,0.042270001,14189,1BE,38.52000046,,,
12,AD-20,8/10/2009,1BE--1PE--2BE,58,0.042270001,14189,1PE,13.52999973,,,
12,AD-20,8/10/2009,1BE--1PE--2BE,58,0.042270001,14189,2BE,18.47999954,,,
13,IX-05,7/23/2009,1BE--2BE,118,0.006442,14190,1BE,30,,,
13,IX-05,7/23/2009,1BE--2BE,118,0.006442,14190,2BE,30,,,
13,IX-06,8/10/2009,1BE,46,0.031048,14191,1BE,60,,,
13,IX-08,7/9/2009,1BE--2BE,34,0.02043,14192,1BE,30,,,
13,IX-08,7/9/2009,1BE--2BE,34,0.02043,14192,2BE,30,,,
13,ADC-01,7/6/2009,1ES,33,0.061094999,14193,1ES,24.57999992,,580,550
13,ADCDA-01,7/6/2009,1ES,11,0.00795,14194,1ES,18.57999992,,400,405
12,ADD-05,6/15/2009,1ES,12,0.29539001,14195,1ES,28.21999931,,290,290
12,ADD-06,7/6/2009,1ES,22,0.069159999,14196,1ES,41.11999893,,450,520
12,ADDA-01,7/7/2009,1ES,16,0.219999999,14197,1ES,21.57999992,,500,
12,ADDB-03,7/7/2009,1ES,25,0.08467,14198,1ES,25,,500,500
12,ADLA-01,6/15/2009,1ES,15,0.174899995,14199,1ES,23.20000076,,500,500
13,IXC-02,6/8/2009,1ES,15,0.12376,14200,1ES,17.07999992,,340,332
12,IXD-02,6/3/2009,1ES,22,0.04586,14201,1ES,47.81999969,,640,660
12,IXDA-01,6/4/2009,1ES,21,0.472359985,14202,1ES,34.54999924,,420,406
12,IXDB-01,6/3/2009,1ES,11,0.444709986,14203,1ES,23.93000031,,390,400
12,IXFA-01,6/2/2009,1ES,9,0.137529999,14204,1ES,18.57999992,,450,462
12,IXFB-01,6/2/2009,1ES,12,0.143639997,14205,1ES,20.47999954,,510,530
12,IXFB-02,6/2/2009,1ES,14,0.143639997,14206,1ES,31.18000031,,570,580
12,IXFC-01,6/3/2009,1ES,13,0.40851,14207,1ES,37.27000046,,500,515
12,IXFD-01,7/8/2009,1ES,15,0.271459997,14208,1ES,22.62000084,,410,410
12,IXI-01,7/9/2009,1BE,46,0.236742005,14209,1BE,60,,,
12,IXJAA-01,6/8/2009,1ES,13,0.628780007,14210,1ES,19.39999962,,470,470
12,IC-02,6/10/2009,1ES,32,0.291375011,14211,1ES,46.41999817,,450,430
12,IC-05,8/11/2009,1BE--1SH--2BE,60,0.018211,14212,1BE,30,,,
12,IC-05,8/11/2009,1BE--1SH--2BE,60,0.018211,14212,1SH,,0.400000006,,
12,IC-05,8/11/2009,1BE--1SH--2BE,60,0.018211,14212,2BE,30,,,
12,ICD-01,6/9/2009,1ES,29,0.270563006,14213,1ES,25.60000038,,450,430
12,ICDB-01,6/9/2009,1ES,26,0.412440002,14214,1ES,43,,550,530
12,ICE-02,6/9/2009,1ES,25,0.262290001,14215,1ES,29.85000038,,380,370
12,ICIA-01,7/8/2009,1ES,24,,14216,1ES,20.5,,320,320
12,IA-01,6/4/2009,1ES,11,0.578000009,14217,1ES,42.06999969,,390,400
12,IB-03,6/8/2009,1ES,21,0.394569993,14218,1ES,34.47000122,,310,320
12,IBAA-01,6/4/2009,1ES,11,0.673280001,14219,1ES,26.82999992,,290,298
13,AE-03,6/2/2010,1ES,21,0.193550006,14220,1ES,55.75,,550,550
13,AEA-01,6/2/2010,1ES,16,0.293080002,14221,1ES,31.12999916,,530,522
13,AF-02,6/7/2010,1ES,17,0.238130003,14222,1ES,36.77000046,,530,524
13,AH-01,6/7/2010,1ES,21,0.431540012,14223,1ES,22.92000008,,324,328
12,AJ-09,6/10/2010,1ES,24,0.075758003,14224,1ES,46.04999924,,445,453
13,AJB-01,6/8/2010,1ES,14,0.109990001,14225,1ES,28.06999969,,400,380
13,AJD-01,6/10/2010,1ES,26,0.423330009,14226,1ES,38.29999924,,580,587
13,AJE-01,6/8/2010,1ES,20,0.215149999,14227,1ES,31.07999992,,460,435
12,AJG-17,7/14/2010,1ES,30,0.157828003,14228,1ES,25.54999924,,500,510
12,AJK-01,6/16/2010,1ES,35,0.007015,14229,1ES,24.37000084,,320,320
12,AK-02,6/17/2010,1BE--1SH,59,0.094696999,14230,1BE,52,,,
12,AK-02,6/17/2010,1BE--1SH,59,0.094696999,14230,1SH,,1.600000024,,
12,AL-01,6/9/2010,1ES,56,0.059186,14231,1ES,31.75,,600,420
12,AN-01,5/25/2010,1ES,18,0.27553001,14232,1ES,50.40000153,,450,460
12,AO-03,6/17/2010,1BE--1SH,50,0.105218999,14233,1BE,30,,,
12,AO-03,6/17/2010,1BE--1SH,50,0.105218999,14233,1SH,,1.200000048,,
11,AT-05,7/13/2010,1BE--2BE,74,0.00947,14234,1BE,30,,,
11,AT-05,7/13/2010,1BE--2BE,74,0.00947,14234,2BE,30,,,
12,ATB-01,6/14/2010,1ES,24,0.17351,14235,1ES,29.46999931,,410,386
12,ATBA-01,5/26/2010,1ES,15,0.712520003,14236,1ES,36.47000122,,400,400
11,ATF-03,7/6/2010,1BE,56,0.040899999,14237,1BE,60,,,
11,ATFD-01,7/12/2010,1ES,11,0.195659995,14238,1ES,17.21999931,,420,420
11,ATFEA-01,7/15/2010,1ES,9,0.138260007,14239,1ES,13.13000011,,430,400
11,ATFFA-01,7/13/2010,1SH,22,0.177210003,14240,1SH,,2.400000095,500,486
11,ATFJC-02,7/12/2010,1ES,27,0.060520001,14241,1ES,22.92000008,,500,500
11,ATHC-01,6/15/2010,1ES,13,0.118371002,14242,1ES,19.39999962,,340,340
12,ATHD-03,6/16/2010,1ES,24,0.118371002,14243,1ES,26.43000031,,350,315
11,ATHE-01,6/15/2010,1ES,22,0.138549998,14244,1ES,19,,410,415
12,ATHG-03,7/14/2010,1BE--2BE,36,0.129150003,14245,1BE,18,,,
12,ATHG-03,7/14/2010,1BE--2BE,36,0.129150003,14245,2BE,20,,,
11,ATZM-05,6/14/2010,1ES,17,0.03125,14246,1ES,31.06999969,,460,460
4,DS-07,7/19/1999,1BE--1SH--2BE,102,0.078914002,15001,1BE,30,,,
4,DS-07,7/19/1999,1BE--1SH--2BE,102,0.078914002,15001,1SH,,2,,
4,DS-07,7/19/1999,1BE--1SH--2BE,102,0.078914002,15001,2BE,30,,,
4,DS-10,7/19/1999,1BE--1SH--2BE,76,0.034469999,15002,1BE,30,,,
4,DS-10,7/19/1999,1BE--1SH--2BE,76,0.034469999,15002,1SH,,2,,
4,DS-10,7/19/1999,1BE--1SH--2BE,76,0.034469999,15002,2BE,20,,,
4,DSJ-01,7/26/1999,1ES,55,0.055679999,15003,1ES,62.59999847,,600,
4,DSL-01,7/26/1999,1ES,32,0.045079999,15004,1ES,39,,660,
4,DSA-02,7/27/1999,1ES,21,0.163450003,15005,1ES,39.40000153,,465,
4,DSC-01,7/27/1999,1ES,20,0.086170003,15006,1ES,51.04999924,,600,
4,DSB-01,7/27/1999,1ES,26,0.315719992,15007,1ES,39.25,,525,
4,DSG-01,7/28/1999,1ES,26,0.105300002,15008,1ES,29,,490,
4,DSH-02,7/28/1999,1ES,27,0.052650001,15009,1ES,37.59999847,,550,
4,DS-14,7/28/1999,1BE--2BE,86,0.028790001,15010,1BE,30,,,
4,DS-14,7/28/1999,1BE--2BE,86,0.028790001,15010,2BE,28,,,
4,DSQ-03,7/29/1999,1ES,67,0.00795,15011,1ES,26.64999962,,600,
4,DSPA-01,7/29/1999,1ES,37,0.072920002,15012,1ES,48.56000137,,460,
4,DSP-03,7/29/1999,1ES,27,0.094700001,15013,1ES,43,,600,
4,DS-06,7/30/1999,1BE--1SH--2BE,154,0.014569,15014,1BE,30,,,
4,DS-06,7/30/1999,1BE--1SH--2BE,154,0.014569,15014,1SH,,2,,
4,DS-06,7/30/1999,1BE--1SH--2BE,154,0.014569,15014,2BE,,,,
4,DSQB-01,8/2/1999,1ES,19,0.036359999,15015,1ES,26.78000069,,480,
4,DSQA-01,8/2/1999,1ES,29,,15016,1ES,29.47999954,,700,
4,DSHB-01,8/3/1999,1PE,14,0.048,15017,1PE,80,,480,
4,DSJA-01,8/3/1999,1PE,13,0.03156,15018,1PE,66,,300,
5,F-03,7/24/2000,1BE--1PE--1SH--2BE,80,,15019,1BE,30,,,
5,F-03,7/24/2000,1BE--1PE--1SH--2BE,80,,15019,1PE,38.5,,,
5,F-03,7/24/2000,1BE--1PE--1SH--2BE,80,,15019,1SH,,1.200000048,,
5,F-03,7/24/2000,1BE--1PE--1SH--2BE,80,,15019,2BE,20,,,
5,F-15,7/24/2000,1BE--1PE--1SH--2BE,60,,15020,1BE,30,,,
5,F-15,7/24/2000,1BE--1PE--1SH--2BE,60,,15020,1PE,30,,,
5,F-15,7/24/2000,1BE--1PE--1SH--2BE,60,,15020,1SH,,1.200000048,,
5,F-15,7/24/2000,1BE--1PE--1SH--2BE,60,,15020,2BE,30,,,
5,F-02,7/25/2000,1BE--1PE--1SH--2BE,300,,15021,1BE,30,,,
5,F-02,7/25/2000,1BE--1PE--1SH--2BE,300,,15021,1PE,30,,,
5,F-02,7/25/2000,1BE--1PE--1SH--2BE,300,,15021,1SH,,2.400000095,,
5,F-02,7/25/2000,1BE--1PE--1SH--2BE,300,,15021,2BE,30,,,
5,F-06,7/25/2000,1BE--1PE--1SH--2BE,150,,15022,1BE,30,,,
5,F-06,7/25/2000,1BE--1PE--1SH--2BE,150,,15022,1PE,30,,,
5,F-06,7/25/2000,1BE--1PE--1SH--2BE,150,,15022,1SH,,2,,
5,F-06,7/25/2000,1BE--1PE--1SH--2BE,150,,15022,2BE,30,,,
5,F-12,7/26/2000,1BE--1PE--1SH--2BE,300,,15023,1BE,30,,,
5,F-12,7/26/2000,1BE--1PE--1SH--2BE,300,,15023,1PE,38.66666031,,,
5,F-12,7/26/2000,1BE--1PE--1SH--2BE,300,,15023,1SH,,2.400000095,,
5,F-12,7/26/2000,1BE--1PE--1SH--2BE,300,,15023,2BE,30,,,
5,F-09,7/26/2000,1BE--1PE--1SH--2BE,375,,15024,1BE,35,,,
5,F-09,7/26/2000,1BE--1PE--1SH--2BE,375,,15024,1PE,33.33332825,,,
5,F-09,7/26/2000,1BE--1PE--1SH--2BE,375,,15024,1SH,,2.400000095,,
5,F-09,7/26/2000,1BE--1PE--1SH--2BE,375,,15024,2BE,30,,,
5,FR-01,7/27/2000,1BE--1PE--1SH--2BE,100,,15025,1BE,30,,,
5,FR-01,7/27/2000,1BE--1PE--1SH--2BE,100,,15025,1PE,30,,,
5,FR-01,7/27/2000,1BE--1PE--1SH--2BE,100,,15025,1SH,,2.400000095,,
5,FR-01,7/27/2000,1BE--1PE--1SH--2BE,100,,15025,2BE,30,,,
6,DK-20,7/17/2000,1ES,58,0.03049,15026,1ES,36.09999847,,600,
6,DKR-01,7/17/2000,1ES,24,,15027,1ES,41,,420,
6,DK-21,7/18/2000,1ES,33,0.065339997,15028,1ES,31.31665993,,570,
6,DKV-01,7/18/2000,1ES,29,0.086170003,15029,1ES,36.98332977,,480,
6,DK-29,7/18/2000,1ES,15,,15030,1ES,27.68333054,,,
6,DKZD-01,7/19/2000,1PE--2PE,14,,15031,2PE,30,,300,
6,DKZD-01,7/19/2000,1PE--2PE,14,,15031,1PE,76,,300,
6,DKZE-01,7/19/2000,1PE--2PE,12,,15032,1PE,33.11666107,,300,
6,DKZE-01,7/19/2000,1PE--2PE,12,,15032,2PE,12.33333015,,300,
6,DKN-01,7/20/2000,1ES,18,,15034,1ES,18.98332977,,300,
6,DKP-02,7/20/2000,1PE,20,0.055679999,15035,1PE,30,,300,
6,DKT-01,7/20/2000,1PE,15,0.157769993,15036,1PE,64.09999847,,400,
5,FLIDD-01,8/3/2000,1PE,16,,15037,1PE,27.31665993,,,
5,FLIDAA-01,8/3/2000,1PE,10,,15038,1PE,40.71666718,,,
5,FLIDA-01,8/4/2000,1PE,12,,15039,1PE,26,,,
5,FL-05,8/9/2000,1BE--1SH--2BE,150,0.003678,15040,1BE,30,,,
5,FL-05,8/9/2000,1BE--1SH--2BE,150,0.003678,15040,1SH,,1.200000048,,
5,FL-05,8/9/2000,1BE--1SH--2BE,150,0.003678,15040,2BE,30,,,
5,FL-07,8/9/2000,1BE--1SH--2BE,72,0.00568,15041,1BE,30,,,
5,FL-07,8/9/2000,1BE--1SH--2BE,72,0.00568,15041,1SH,,2.400000095,,
5,FL-07,8/9/2000,1BE--1SH--2BE,72,0.00568,15041,2BE,30,,,
5,FL-06,8/10/2000,1BE--1PE--1SH--2BE,70,0.011011,15042,1BE,30,,,
5,FL-06,8/10/2000,1BE--1PE--1SH--2BE,70,0.011011,15042,1PE,20,,,
5,FL-06,8/10/2000,1BE--1PE--1SH--2BE,70,0.011011,15042,1SH,,1.200000048,,
5,FL-06,8/10/2000,1BE--1PE--1SH--2BE,70,0.011011,15042,2BE,30,,,
5,FLD-03,8/10/2000,1BE--1PE--1SH--2BE,40,0.02492,15043,1BE,25,,,
5,FLD-03,8/10/2000,1BE--1PE--1SH--2BE,40,0.02492,15043,1PE,20,,,
5,FLD-03,8/10/2000,1BE--1PE--1SH--2BE,40,0.02492,15043,1SH,,1.200000048,,
5,FLD-03,8/10/2000,1BE--1PE--1SH--2BE,40,0.02492,15043,2BE,30,,,
5,FLDA-01,8/14/2000,1ES,34,0.02159,15044,1ES,25.16666031,,525,
5,FLDAE-01,8/14/2000,1PE,8,0.0451,15045,1PE,20,,,
5,FLA-01,8/14/2000,1PE,10,,15046,1PE,22,,,
5,FLD-01,8/14/2000,1ES,33,0.047350001,15047,1ES,30,,631,
5,FLE-01,8/15/2000,1ES,34,0.063069999,15048,1ES,29.63332939,,465,
5,FLIDB-01,8/15/2000,1PE,15,,15050,1PE,20,,,
5,FLF-01,8/15/2000,1ES,17,0.01136,15051,1ES,16.58333206,,625,
5,FLIA-02,8/15/2000,1PE,12,,15052,1PE,20,,,
5,FLH-02,8/15/2000,1ES,34,0.01212,15053,1ES,24.89999962,,545,
5,FL-02,8/16/2000,1BE--1PE--1SH--2BE,300,0.012797,15054,1BE,30,,,
5,FL-02,8/16/2000,1BE--1PE--1SH--2BE,300,0.012797,15054,1PE,30,,,
5,FL-02,8/16/2000,1BE--1PE--1SH--2BE,300,0.012797,15054,1SH,,2,,
5,FL-02,8/16/2000,1BE--1PE--1SH--2BE,300,0.012797,15054,2BE,30,,,
5,FLH-01,8/16/2000,1ES,19,0.03788,15055,1ES,23.60000038,,340,
5,FLI-06,8/16/2000,1ES,33,0.086170003,15056,1ES,30,,565,
5,FL-04,8/16/2000,1BE--1PE--1SH--2BE,90,0.011011,15057,1BE,30,,,
5,FL-04,8/16/2000,1BE--1PE--1SH--2BE,90,0.011011,15057,1PE,30,,,
5,FL-04,8/16/2000,1BE--1PE--1SH--2BE,90,0.011011,15057,1SH,,2,,
5,FL-04,8/16/2000,1BE--1PE--1SH--2BE,90,0.011011,15057,2BE,30,,,
5,FLIC-04,8/16/2000,1ES,23,0.086170003,15058,1ES,45.20000076,,464,
5,FLIA-01,8/17/2000,1ES,25,0.072920002,15059,1ES,27.28333282,,600,
5,FLI-03,8/17/2000,1BE--1PE--2BE,20,0.078914002,15060,1BE,30,,,
5,FLI-03,8/17/2000,1BE--1PE--2BE,20,0.078914002,15060,1PE,30,,,
5,FLI-03,8/17/2000,1BE--1PE--2BE,20,0.078914002,15060,2BE,30,,,
5,FLI-05,8/17/2000,1BE--1PE--1SH--2BE,60,0.027055999,15061,1BE,30,,,
5,FLI-05,8/17/2000,1BE--1PE--1SH--2BE,60,0.027055999,15061,1PE,15,,,
5,FLI-05,8/17/2000,1BE--1PE--1SH--2BE,60,0.027055999,15061,1SH,,2,,
5,FLI-05,8/17/2000,1BE--1PE--1SH--2BE,60,0.027055999,15061,2BE,30,,,
5,FLH-03,8/17/2000,1BE,35,0.047350001,15062,1BE,60,,,
5,FLID-02,8/17/2000,1BE--1SH--2BE,25,0.036421999,15063,1BE,30,,,
5,FLID-02,8/17/2000,1BE--1SH--2BE,25,0.036421999,15063,1SH,,2,,
5,FLID-02,8/17/2000,1BE--1SH--2BE,25,0.036421999,15063,2BE,18.25,,,
6,BO-04,8/23/2001,1ES,28,0.082390003,15065,1ES,65,,300,
6,BO-02,8/16/2001,1ES,34,0.075759999,15066,1ES,46,,420,
6,BPJA-01,8/15/2001,1ES,15,0.236739993,15067,1ES,41,,400,
6,BPF-02,8/22/2001,1ES,16,0.145689994,15068,1ES,31,,400,
6,BPG-10,8/21/2001,1ES,28,0.072920002,15069,1ES,34,,430,
6,BO-08,8/17/2001,1ES,29,0.041099999,15070,1ES,68,,500,
6,BPK-13,8/14/2001,1BE--1SH--2BE,44,0.045079999,15071,1BE,55,,,
6,BPK-13,8/14/2001,1BE--1SH--2BE,44,0.045079999,15071,1SH,,5,,
6,BPK-13,8/14/2001,1BE--1SH--2BE,44,0.045079999,15071,2BE,20,,,
6,BPJ-08,8/15/2001,1BE--1SH--2BE,70,0.067610003,15072,1BE,25,,,
6,BPJ-08,8/15/2001,1BE--1SH--2BE,70,0.067610003,15072,1SH,,3,,
6,BPJ-08,8/15/2001,1BE--1SH--2BE,70,0.067610003,15072,2BE,25,,,
6,BPGE-01,8/21/2001,1BE,43,0.03788,15073,1BE,50,,,
6,BPJD-02,8/14/2001,1ES,18,0.01761,15074,1ES,23,,300,
6,BPKI-02,8/22/2001,1ES,18,,15075,1ES,29,,340,
6,BPJG-01,8/13/2001,1ES,26,0.055679999,15076,1ES,27,,500,
6,BP-04,8/15/2001,1BE--2BE,94,0.078979999,15077,1BE,30,,,
6,BP-04,8/15/2001,1BE--2BE,94,0.078979999,15077,2BE,19,,,
6,BP-03,8/16/2001,1BE--2BE,77,0.03712,15078,1BE,28,,,
6,BP-03,8/16/2001,1BE--2BE,77,0.03712,15078,2BE,30,,,
6,BPGC-02,8/22/2001,1ES,27,,15079,1ES,71,,620,
6,BPK-10,8/20/2001,1BE--1SH,56,0.067610003,15080,1BE,40,,,
6,BPK-10,8/20/2001,1BE--1SH,56,0.067610003,15080,1SH,,2,,
6,BPJC-08,8/13/2001,1ES,16,0.04981,15081,1ES,24,,460,
6,BPG-09,8/21/2001,1BE--2BE,67,0.086170003,15082,1BE,30,,,
6,BPG-09,8/21/2001,1BE--2BE,67,0.086170003,15082,2BE,30,,,
6,BPKP-05,8/13/2001,1ES,33,,15083,1ES,36,,500,
6,BPG-09,9/9/2002,1BE--2BE,67,0.086088002,15084,1BE,30,,,
6,BPG-09,9/9/2002,1BE--2BE,67,0.086088002,15084,2BE,31,,,
6,BPK-07,9/9/2002,1BE--2BE,104,0.105300002,15085,1BE,30,,,
6,BPK-07,9/9/2002,1BE--2BE,104,0.105300002,15085,2BE,30,,,
6,BPGC-01,8/15/2002,1ES,25,0.105218999,15086,1ES,53.5,,,
5,FLDA-05,9/4/2003,1PE,16,,15087,1PE,18.15999985,,,
