StationCode,StreamName,Location,Latitude_DDeg,Longitude_DDeg,TYPE
JV-02,PIASA CREEK,AIRPORT ROAD 3.6 MI NNW MELVILLE,38.98761111,-90.260306,STREAM
JVA-01,MILL CREEK,3 MI E OF ELSAH ON LOCKHAVEN RD,38.952778,-90.304444,STREAM
KC-03,SNY RIVER,RT 54 BR W OF ATLAS,39.50611,-90.9843,STREAM
KCA-01,BAY CREEK,W EDGE OF NEBO,39.44311,-90.79549,STREAM AMBIENT
KCA-03,BAY CREEK,CO RD 3450 E 2 MI N OF TIME,39.585,-90.71303,STREAM
KCAG-01,HONEY CREEK,CO RD 600N BR 2.5 MI N NEBO,39.48771,-90.77964,STREAM
KCAG-02,HONEY CREEK,FORD ADJACENT TO CO RD 775N 1.5 MI SE INDEPENDENCE,39.5091667,-90.7702778,STREAM
KCB-05,SIX MILE CREEK,CO RD 2500E 2.5 MI NW PLEASANT HILL,39.48851,-90.89692,STREAM
KCG-01,PIGEON CREEK,2.5 MI NW OF HULL NEAR JOURNEY CEMETERY,39.7457,-91.22702778,STREAM
KCH-01,HADLEY CREEK,1 MI E KINDERHOOK,39.70195,-91.1293,STREAM
KCI-02,MCCRANEY CREEK,"FORD OFF 1850 E, 3 MI NE HULL",39.7425278,-91.1542139,STREAM
KD-01,MILL CREEK,RT 96 BR 4 MI SE QUINCY,39.87806,-91.3257,STREAM
KDA-01,BURTON CREEK,RT 96 BR 5 MI SE QUINCY,39.86913,-91.30837,STREAM
KI-05,BEAR CREEK,1 MI S 4 MI W WEST POINT,40.23389,-91.2643,STREAM
KI-08,BEAR CREEK,1050 E BR 4 MI ESE LIMA,40.1637556,-91.3091139,STREAM
KI-09,BEAR CREEK,CO RD 600N 4.2 MI NW OF WEST POINT,40.28469,-91.25236,STREAM
KIF-02,SOUTH FORK BEAR CREEK,1.5 MI S LORAINE,40.12424,-91.23716,STREAM
KIF-05,SOUTH FORK BEAR CREEK,CO RD 1250 E SW EDGE OF LORAINE,40.14556,-91.23254,STREAM
KX-02,KISER CREEK,RT 96 BR NEW CANTON,39.6329,-91.09207,STREAM
LB-02,CAMP CREEK,1.5 MI SE DALLAS CITY,40.6102778,-91.1261111,STREAM
LC-01,ELLISON CREEK,3.5 MI ESE GULFPORT,40.79316,-90.9869,STREAM
LD-02,HENDERSON CREEK,RT 94 BR 1 MI S OF BALD BLUFF,41.00191,-90.85343,STREAM AMBIENT
LD-07,HENDERSON CREEK,3 MI SW ALEXIS ON CO RD 900E,41.0294444,-90.6097222,STREAM
LD-08,HENDERSON CREEK,OLD BRIDGE SITE 2.3 MILES SW OF BALD BLUFF,40.9880583,-90.8759778,STREAM
LDA-01,SOUTH HENDERSON CREEK,BR NE CORNER GLADSTONE,40.86889,-90.95347,STREAM
LDA-03,SOUTH HENDERSON CREEK,COUNTRY CLUB NW EDGE BIGGSVILLE,40.85699,-90.87411,STREAM
LDB-01,SMITH CREEK,1.5 MI E OQUAWKA AT FORD,40.92959,-90.9098,STREAM
LDD-14,CEDAR CREEK,3 MI NW MONMOUTH NEAR QUARRY,40.96609,-90.66893,STREAM
LDD-23,CEDAR CREEK,2 MI N CAMERON,40.92204,-90.51742,STREAM
LDD-24,CEDAR CREEK,5 MI SW OF GALESBURG,40.9211111,-90.4980556,STREAM
LDDCZ-MN-C1,U-TRIB MARKHAM CREEK,11TH ST 100 YDS DNS MONMOUTH STP DISCH,40.921389,-90.6308056,STREAM FACILITY
LDD-GB-C1,CEDAR CREEK,OLD PICKARD RD NR GALESBURG,40.933615,-90.422503,STREAM FACILITY
LDE-03,NORTH HENDERSON CREEK,5 MI E SEATON,41.10066,-90.68679,STREAM
LE-03,POPE CREEK,4 MI SSW ALEDO,41.14278,-90.78347,STREAM
LF-01,EDWARDS RIVER,RT 17 BR 1 MI N OF NEW BOSTON,41.18696,-90.96744,STREAM AMBIENT INACTIVE
LF-05,EDWARDS RIVER,1.5 MI N OF ALEDO,41.22847,-90.75149,STREAM
LF-08,EDWARDS RIVER,2.3 MI SW OF ANDOVER,41.26935,-90.33884,STREAM
LZF-01,HONEY CREEK,1.5 MI NE LOMAX ON CO RD 800E,40.6919444,-91.045,STREAM
LZF-04,HONEY CREEK,FARM FORD 2.6 MILES NW OF LOMAX,40.698294,-91.032175,STREAM
MJ-01,PLUM RIVER,RT 52 BR E OF SAVANNA,42.09832,-90.12643,STREAM AMBIENT INACTIVE
MJ-02,PLUM RIVER,"2 MI NW OF PLEASANT VALLEY, EAST KNAPP RD BR",42.243819,-90.04005,STREAM
MJB-02,CARROLL CREEK,PALISADE RD 3.5M W MT CAROL,42.10782,-90.05547,STREAM
MJB-03,CARROLL CREEK,WEST EDGE OF MT CARROLL,42.1031833,-89.9820583,STREAM
MJE-01,MUDDY PLUM RIVER,7.7 MI S STOCKTON AT SOUTH BRUNNER RD,42.2416,-90.0042,STREAM
MN-03,APPLE RIVER,US 20 BR 2 MI W OF ELIZABETH,42.31882,-90.25432,STREAM AMBIENT
MN-04,APPLE RIVER,5 MI N WOODBINE,42.40122,-90.13225,STREAM
MN-05,APPLE RIVER,2 MI NE ELIZABETH ON S GOOSEHOLLOW RD,42.34082,-90.20477,STREAM
MN-07,APPLE RIVER,E CANYON RD IN ARC STATE PARK,42.44841,-90.0552,STREAM
MN-17,APPLE RIVER,0.75 MI N HANOVER DNS UNN TRIB,42.26573,-90.2755,STREAM
MN-18,APPLE RIVER,SCOUT CAMP RD 1.5 MI S APPLE R,42.47859,-90.1042,STREAM
MN-20,APPLE RIVER,S CRAZY HOLLOW RD 2 MI S OF HANOVER,42.2281,-90.2698,STREAM
MND-01,FURNACE CREEK,2 MI NW ELIZABETH ON LONG HOLLOW RD,42.32999,-90.25774,STREAM
MNDA-01,LONG HOLLOW,2.8 MI NW ELIZABETH OFF W. LONG HOLLOW RD,42.3449,-90.264,STREAM
MNF-01,WELSH HOLLOW,1.3 MI N WOODBINE AT S SCOUT CAMP RD,42.3603,-90.1449,STREAM
MNI-12,SOUTH FORK APPLE RIVER,KUPPERSMITH RD 5 MI N STOCKTON,42.42453,-90.02321,STREAM
MNIA-11,CLEAR CREEK,APPLE RIVER CANYON STATE PK,42.44937,-90.04567,STREAM
MNIC-11,WOLF CREEK,2 MI E OF APPLE RIVER CANYON ST PK,42.4447222,-90.0125,STREAM
MNIE-01,U-TRIB SOUTH FORK APPLE RIVER,"RT 78 BR, 4.9 MI S OF WARREN DNS OF BR",42.4201,-89.9839,STREAM
MPA-01,SMALLPOX CREEK,3.4 MI SE GALENA AT S. ROCKEY HILL RD,42.3706,-90.3933,STREAM
MQ-01,GALENA RIVER,RT 20 BR AT GALENA,42.41061,-90.43081,STREAM AMBIENT
MQ-02,GALENA RIVER,3.5 MI N GALENA ON COUNCIL HILL RD,42.47639,-90.40653,STREAM
MQB-01,EAST FORK GALENA RIVER,N FORD RD COUNCIL HILL STATION,42.4675,-90.33875,STREAM
MS-01,SINSINAWA RIVER,2.5 MI WNW OF GALENA ON CHETLAIN LANE,42.4328167,-90.4882889,STREAM
MT-01,LITTLE MENOMINEE RIVER,1.3 MI SE MENOMINEE AT N MAIN ST,42.4746,-90.5505,STREAM
MU-01,MENOMINEE RIVER,2.8 MI NE EAST DUBUQUE AT N. TRANEL RD,42.5046,-90.5914,STREAM
MWD-01,ELIZA CREEK,675 E BR 1 MI S ELIZA,41.2786111,-90.9633333,STREAM
MZA-03,COPPERAS CREEK,238TH ST BR 2 MI S ILLINOIS CITY,41.3727778,-90.8991667,STREAM
MZR-01,TURKEY HOLLOW CREEK,TURKEY HOLLOW RD 4 MI E OF ANDALUSIA,41.433561,-90.646108,STREAM
N-05,BIG MUDDY RIVER,1.5 MI NE WOODLAWN CO RD 1450N,38.33694,-89.00408,STREAM
N-06,BIG MUDDY RIVER,RT 14 BR 3 MI W OF BENTON,37.99383,-88.9767,STREAM AMBIENT INACTIVE
N-11,BIG MUDDY RIVER,RT 149 BR 0.7 MI W OF PLUMFIELD,37.89145,-89.01973,STREAM AMBIENT
N-12,BIG MUDDY RIVER,RT 127 BR S OF MURPHYSBORO,37.75787,-89.32728,STREAM AMBIENT
N-17,BIG MUDDY RIVER,CAMBRIA RD AT BLAIRSVILLE,37.81761,-89.1295,STREAM
N-99,BIG MUDDY RIVER,5 MI E GRANDTOWER AT RATTLESNAKE FERRY,37.62528,-89.42799,STREAM
NA-02,CEDAR CREEK,HICK RIDGE RD 3.4M SW ETHERTON,37.65872,-89.37178,STREAM
NA-03,CEDAR CREEK,1 MI S BREWER SCHOOL ON DUTCH RIDGE,37.66095,-89.295556,STREAM
NA-04,CEDAR CREEK,1.5 MI NE ALTO PASS ON WATER WORKS,37.583981,-89.294072,STREAM
NAC-02,CAVE CREEK,JERUSALEM HILL ROAD 0.2 MI W OF PONOMA,37.628722,-89.341222,STREAM
NC-03,BEAUCOUP CREEK,RT 13-127 BR 6 MI SW DUQUOIN,37.96731,-89.35179,STREAM
NC-09,BEAUCOUP CREEK,5 MI W DUBOIS,38.22831,-89.31166,STREAM
NC-11,BEAUCOUP CREEK,RT 4 BR 2.8 MI S VERGENNES,37.86192,-89.33256,STREAM
NCB-01,RATTLESNAKE CREEK,RT 4 BR 1 MI N ORAVILLE,37.87768,-89.38541,STREAM
NCD-03,GALUM CREEK,6 MI NNE AVA,37.96045,-89.42971,STREAM
NCD-05,GALUM CREEK,RT 154 BR 3.5 MI N CUTLER,38.08686,-89.554,STREAM
NCD-07,GALUM CREEK,7 MI NE AVA ON WOLVERINE RD,37.982064,-89.441611,STREAM
NCDA-01,PIPESTONE CREEK,2 MI SE DENMARK,37.96607,-89.48422,STREAM
NCDB-01,LITTLE GALUM CREEK,GALUM CR RD 0.5 MI N PYRAMID ST,38.04023,-89.42867,STREAM
NCE-02,PANTHER CREEK-SOUTH,0.9 MI NW CUDGETOWN CEM,38.02329,-89.33369,STREAM
NCI-01,LITTLE BEAUCOUP CREEK,6 MI NNE PINCKNEYVILLE,38.15817,-89.33259,STREAM
NCK-02,SWANWICK CREEK,MISTY ROAD 5.8 MI NW OF PINCKNEYVILLE,38.170111,-89.407667,STREAM
NCN-02,LOCUST CREEK,7.4 MI W DUBOIS,38.22813,-89.34663,STREAM
ND-01,CRAB ORCHARD CREEK,"DILLINGER RD, 1.1 MI W OF REED STATION RD AND 3 MI NE OF CARBONDALE",37.77245,-89.17885,STREAM AMBIENT
ND-04,CRAB ORCHARD CREEK,RT 13 BR E EDGE OF MARION,37.7318,-88.88844,STREAM AMBIENT INACTIVE
ND-14,CRAB ORCHARD CREEK,SW MARION CABON ST,37.70982,-88.94623,STREAM
NDC-01,DRURY CREEK,GIANT CITY RD 2 MI SE CARBONDALE,37.69767,-89.18131,STREAM
NDC-02,DRURY CREEK,0.1 MI DNS SYCAMORE CR,37.70844,-89.17129,STREAM
NDC-99,DRURY CREEK,0.2 MI US MAKANDA BUS DIST,37.61375,-89.20893,STREAM
NDCA-01,SYCAMORE CREEK,2 MI E OF BOSKYDELL,37.6727778,-89.1666667,STREAM
NDCA-02,SYCAMORE CREEK,2 MI E OF CARBONDALE,37.7083333,-89.1719444,STREAM
NDCB-01,INDIAN CREEK,2.5 MI NE MAKANDA,37.65571,-89.17968,STREAM
NDCB-02,INDIAN CREEK,GIANT CITY ROAD 2.2 MI NE OF MAKANDA,37.62513,-89.16517,STREAM
NDD-03,GRASSY CREEK,AT WOLF CREEK RD,37.61227,-89.05046,STREAM
NDDA-01,LITTLE GRASSY CREEK,6 MI SSW CARTERVILLE,37.66141,-89.11869,STREAM
NDJ-01,WOLF CREEK,E RT 148 OLD RAILROAD,37.67652,-89.01934,STREAM
NE-04,LITTLE MUDDY RIVER,RT 14 BR 2 MI E OLD DUQUOIN,37.97577,-89.15377,STREAM
NE-05,LITTLE MUDDY RIVER,"ROYALTON RD, 1.6 MI NW OF FUNK RD AND 1.5 MI SE OF ELKVILLE",37.9009,-89.20851,STREAM AMBIENT
NE-09,LITTLE MUDDY RIVER,1 MI NE DUBOIS ON DAKOTA RD,38.232403,-89.199344,STREAM
NEB-02,REESE CREEK,2 MI E DUQUOIN ON PARK ST,38.01284,-89.18823,STREAM
NEI-01,PUNCHEON CREEK,4 MI ESE DUBOIS,38.19453,-89.15302,STREAM
NF-01,HURRICANE CREEK,4 MI WNW HERRIN,37.8211,-89.09622,STREAM
NG-04,POND CREEK,1 MI SW WEST FRANKFORT,37.87501,-88.94653,STREAM
NG-05,POND CREEK,LIBERTY SCHOOL ROAD 4.7 MI SE OF WEST FRANKFORT,37.859722,-88.835472,STREAM
NGA-02,LAKE CREEK,CO RD 1200E 0.3 MI S JOHNSTON CITY,37.80754,-88.92765,STREAM
NH-07,MIDDLE FORK BIG MUDDY RIVER,5 MI ENE BENTON CO RD 1800E,38.02531,-88.81642,STREAM
NH-23,MIDDLE FORK BIG MUDDY RIVER,2.2 MI SE BENT US RT 34,37.98601,-88.86243,STREAM
NH-26,MIDDLE FORK BIG MUDDY RIVER,1.7 MI NW WEST FRANKFORT,37.92798,-88.96067,STREAM
NHB-01,EWING CREEK,3.2 MI WNW THOMPSONVILLE,37.92755,-88.81722,STREAM
NHG-01,AKIN CREEK,N BOTAIL ROAD 8.8 MI E OF BENTON,38.013306,-88.742722,STREAM
NHH-01,SUGAR CAMP CREEK,RT 14 BR 4.5 MI ESE EWING,38.06098,-88.77419,STREAM
NI-01,GUN CREEK,3.3 MI E INA,38.14855,-88.84504,STREAM
NJ-07,CASEY FORK,RT 37 BR 3 MI S OF MOUNT VERNON,38.26935,-88.89863,STREAM AMBIENT
NJ-10,CASEY FORK,4.5 MI N MT VERNON CO RD 1750N,38.38088,-88.90807,STREAM
NJC-01,SEVEN MILE CREEK,2.5 MI E MT VERNON RD 1250N,38.30681,-88.85114,STREAM
NK-01,RAYSE CREEK,2 MI N OF WALTONVILLE,38.24945,-89.03656,STREAM AMBIENT
NK-02,RAYSE CREEK,3.7 MI W WOODLAWN RD 1400N,38.3278,-89.10646,STREAM
NL-01,SNOW CREEK,6 MI NW MT VERNON RD 1850N,38.39479,-89.01188,STREAM
NZL-01,MUD CREEK,WEST LAKE ROAD 2.1 MI SE OF MURPHYSBORO,37.74675,-89.291611,STREAM
NZN-15,ANDY CREEK,SATCH ROAD 1.6 MI NE OF CHRISTOPHER,37.990222,-89.025722,STREAM
O-02,KASKASKIA RIVER,"RM 238.1, CO RD 300E BR AT COOKS MILLS",39.58317,-88.41335,STREAM AMBIENT
O-03,KASKASKIA RIVER,"RM 29.2, RT 13 BR NEW ATHENS",38.31934,-89.88771,STREAM
O-04,KASKASKIA RIVER,"RM 18.6, RT 154 BR 2.5 MI W OF BALDWIN",38.1885,-89.888333,STREAM
O-07,KASKASKIA RIVER,"RM 87.8, RT 127 BR 3 MI S OF CARLYLE",38.57444,-89.36921,STREAM AMBIENT
O-08,KASKASKIA RIVER,"RM 135.7, RT 40-51 BR (GALLATIN ST) SE EDGE OF VANDALIA",38.96037,-89.08817,STREAM AMBIENT
O-15,KASKASKIA RIVER,"RM 224.4, RT 121 BR 1 MI N OF ALLENVILLE",39.57278,-88.53222,STREAM AMBIENT INACTIVE
O-17,KASKASKIA RIVER,"RM 254, RT 133 BR E EDGE OF CHESTERVILLE",39.70286,-88.38708,STREAM
O-20,KASKASKIA RIVER,"RM 57.2, RT 177 BR 5 MI NW OKAWVILLE NEAR VENEDY STATION",38.45075,-89.62778,STREAM AMBIENT
O-25,KASKASKIA RIVER,"RM 74.8, 2.5 MI N COVINGTON",38.48945,-89.44064,STREAM
O-31,KASKASKIA RIVER,"RM 270.1, CO RD 1450N BR 4.4 MI W OF HAYES",39.86454,-88.36451,STREAM AMBIENT
O-32,KASKASKIA RIVER,"RM 184.9, CO RD 1700E AT MOORE BR 5 MI SSW SHELBYVILLE",39.34011,-88.82453,STREAM
O-33,KASKASKIA RIVER,"RM 157.7, CO RD 2700N BR 7 MI E RAMSEY UPS BIG CR",39.13143,-88.97212,STREAM
O-35,KASKASKIA RIVER,"RM 283.1, CO RD 900N BR 3 MI N SADORUS",40.01102,-88.34858,STREAM
O-46,KASKASKIA RIVER,"RM 195.8, 0.5 MI S SHELBYVILLE",39.3963889,-88.8,STREAM
O-47,KASKASKIA RIVER,"RM 177, CO RD 1700E AT THOMPSON MILL COVERED BR 3 MI E COWDEN",39.25857,-88.81799,STREAM
O-70,KASKASKIA RIVER,"RM 289.6, CO RD 1400 N BR 3 MI W OF CHAMPAIGN AND 0.6 MI UPS COPPER SLOUGH CONF",40.0838,-88.3483,STREAM
O-97,KASKASKIA RIVER,3 MI SW BALDWIN,38.16183,-89.88981,STREAM
OA-01,NINEMILE CREEK,3.5 MI SSE EVANSVILLE,38.04624,-89.89245,STREAM
OB-03,HORSE CREEK,1.5 MI N OF RUMA,38.15754,-89.99812,STREAM
OC-04,RICHLAND CREEK-SOUTH,RT 156 BR 1.6 MI NE OF HECKER,38.32385,-89.97078,STREAM AMBIENT
OC-86,RICHLAND CREEK-SOUTH,0.8 MI DNS BLACK CR CONF,38.24467,-89.9457,STREAM
OC-90,RICHLAND CREEK-SOUTH,1 MI E OF SMITHTON,38.40287,-89.96875,STREAM
OCB-97,PRAIRIE DULONG CREEK,RT 159 BR S OF HECKER,38.25965,-89.99617,STREAM
OCB-99,PRAIRIE DULONG CREEK,4.75 MI S MILSTAD,38.38701,-90.09112,STREAM
OCC-98,WEST FORK RICHLAND CREEK SOUTH,3 MI N OF HECKER,38.35327,-89.98104,STREAM
OD-07,SILVER CREEK,RT 15 BR 2.2 MI SE OF FREEBURG,38.40633,-89.87398,STREAM AMBIENT
OD-09,SILVER CREEK,4 MI E OF EDWARDSVILLE,38.79156,-89.85643,STREAM
ODF-OF-A1,SILVER CREEK DRAINAGE DITCH,3 MI NE OF O'FALLON AND 0.2 MI UPS O'FALLON WWTP,38.6011111,-89.8372222,STREAM FACILITY
ODF-OF-C1,SILVER CREEK DRAINAGE DITCH,US 50 BR  3 MI E OF O'FALLON AND 0.2 MI DNS O'FALLON WWTP,38.594,-89.8357,STREAM FACILITY
ODF-OF-C2,SILVER CREEK DRAINAGE DITCH,3.3 MI SE OF O'FALLON AND 1.4 MI DNS O'FALLON WWTP,38.5816666,-89.8324,STREAM FACILITY
ODG-01,LITTLE SILVER CREEK,1 MI S OF LEBANON,38.58201,-89.80764,STREAM
ODL-02,EAST FORK SILVER CREEK,1.5 MI NW ST JACOB,38.72872,-89.79779,STREAM
ODLA-01,SUGAR FORK,1 MI E MARINE,38.78977,-89.74644,STREAM
OE-05,MUD CREEK,3 MI E LENZBURG,38.2936278,-89.7576028,STREAM
OG-01,ELKHORN CREEK,3 MI SE OF VENEDY,38.3646,-89.59861,STREAM
OG-02,ELKHORN CREEK,0.5 MI E OF VENEDY,38.39999,-89.63142,STREAM
OH-01,SUGAR CREEK,RT 161 BR W OF ALBERS,38.54148,-89.62663,STREAM AMBIENT INACTIVE
OH-05,SUGAR CREEK,2.5 MI S OF HIGHLAND,38.69171,-89.64891,STREAM
OHA-01,LAKE BRANCH-EAST,0.7 MI NW ALBERS,38.55409,-89.62626,STREAM
OHAA-07,BULL BRANCH,1.7 MI E AVISTON,38.60754,-89.57202,STREAM
OHF-TR-C1,TRENTON CREEK,"NEAR NASH ST, NE EDGE OF TRENTON AND 0.2 MI DNS TRENTON WWTP",38.6118,-89.6744444,STREAM FACILITY
OI-05,SHOAL CREEK,RT 161 BR 1 MI SE GERMANTOWN,38.53606,-89.52153,STREAM
OI-07,SHOAL CREEK,CO RD 275 N BR 1.5 MI NW OF PANAMA,39.04038,-89.55084,STREAM AMBIENT
OI-13,SHOAL CREEK,3.25 MI ENE OF ST ROSE,38.69431,-89.50041,STREAM
OI-14,SHOAL CREEK,3 MI SE OF SORENTO,38.96,-89.55667,STREAM
OI-15,SHOAL CREEK,2 MI SE OF POCAHONTAS,38.8063,-89.49554,STREAM
OIB-01,BEAVER CREEK,1.5 MI S DUDLEYVILLE,38.79895,-89.4263,STREAM
OIB-02,BEAVER CREEK,4 MI N OF BECKEMEYER,38.66816,-89.42636,STREAM
OIBA-01,FLAT BRANCH,5.5 MI NNW OF CARLYLE,38.68773,-89.39968,STREAM
OIC-02,LOCUST FORK,4.5 MI S POCAHONTAS,38.75368,-89.52894,STREAM
OID-04,EAST FORK SHOAL CREEK,1.4 MI SE OF COFFEEN,39.07389,-89.36,STREAM
OID-05,EAST FORK SHOAL CREEK,RT 140 BR GREENVILLE,38.89776,-89.41986,STREAM
OIG-01,DRY FORK,RIPSON BRIDGE AVE 2.6 MI S SORENTO,38.95660278,-89.57585,STREAM
OIJ-01,LAKE FORK,3.75 MI W PANAMA,39.02849,-89.58091,STREAM
OIL-03,MIDDLE FORK SHOAL CREEK,2 MI SW TAYLOR SPRING,39.10793,-89.52063,STREAM
OIM-02,WEST FORK SHOAL CREEK,3 MI NE WALSHVILLE,39.10038,-89.58149,STREAM
OJ-08,CROOKED CREEK,HOFFMAN RD BR 2.5 MI SW OF HOFFMAN,38.50698,-89.27348,STREAM AMBIENT
OJ-12,CROOKED CREEK,3 MI E OF CENTRAL CITY,38.55524,-89.06948,STREAM
OJA-01,LITTLE CROOKED CREEK,RT 177 BR 2 MI E COVINGTON,38.44139,-89.41702,STREAM
OJAF-NV-C1,MIDDLE-NASHVILLE CREEK,1.1 MI N OF NASHVILLE AND 230 YDS DNS NASHVILLE WWTP,38.3655555,-89.3841,STREAM FACILITY
OJB-02,LOST CREEK,2 MI NW OF HOFFMAN,38.55187,-89.29917,STREAM
OJB-04,LOST CREEK,3.5 MI NE HOFFMAN,38.5869444,-89.2536111,STREAM
OJBA-03,PRAIRIE CREEK,CREEK RD 0.6 MI NE HOFFMAN,38.54673056,-89.2543083,STREAM
OJC-03,GRAND POINT CREEK,3.9 MI NW IRVINGTON ON SYCAMORE RD,38.477144,-89.21815,STREAM
OK-01,EAST FORK KASKASKIA RIVER,RT 51 BR 6 MI N OF SANDOVAL,38.69099,-89.1001,STREAM AMBIENT INACTIVE
OKA-01,NORTH FORK KASKASKIA RIVER,CO RD 250E BR 1.5 MI N OF PATOKA,38.77382,-89.09576,STREAM AMBIENT INACTIVE
OL-02,HURRICANE CREEK,RT 140 BR 1 MI E OF MULBERRY GROVE,38.92242,-89.23696,STREAM AMBIENT
ON-01,HICKORY CREEK,CO RD 1150 E BR 3 MI S OF BLUFF CITY,38.92506,-89.03901,STREAM AMBIENT
OO-01,RAMSEY CREEK,RT 51 BR 3 MI S OF RAMSEY,39.10201,-89.08863,STREAM AMBIENT INACTIVE
OO-02,RAMSEY CREEK,6 MI NNW RAMSEY,39.21766,-89.16249,STREAM
OP-01,BIG CREEK,1 MI NW POST OAK,39.10779,-88.91782,STREAM
OPC-01,WOLF CREEK,E OF WRIGHTS CORNER,39.12972,-88.8557,STREAM
OQ-01,BECKS CREEK,CO RD 3300 N BR 2 MI W OF HERRICK,39.21586,-89.02033,STREAM AMBIENT
OQ-03,BECKS CREEK,CO RD 125 N BR 2 MI NW OF HERRICK,39.23245,-89.01955,STREAM
OQA-01,MITCHELL CREEK,2 MI SW COWDEN,39.23549,-88.90346,STREAM
OQC-01,OPOSSUM CREEK,4 MI E OCONEE,39.29527,-89.02528,STREAM
OR-01,RICHLAND CREEK-NORTH,3.5 MI E COWDEN,39.23589,-88.78684,STREAM
OS-03,ROBINSON CREEK,0.25 MI S AND 3.7 MI E TOWER HILL,39.37668,-88.88112,STREAM
OT-03,WEST OKAW RIVER,3 MI SW LOVINGTON,39.6737,-88.6652,STREAM
OU-01,JONATHON CREEK,RT 121 BR 2.5 MI E OF SULLIVAN,39.60077,-88.54604,STREAM AMBIENT INACTIVE
OW-01,LAKE FORK,RT 36 BR AT ATWOOD,39.79167,-88.4625,STREAM
OW-03,LAKE FORK,5 MI NW ATWOOD,39.87601,-88.51858,STREAM
OZC-01,PLUM CREEK-SOUTH,"BALDWIN RD (2000E) BR, 0.4 MI N OF WOODED OAK LN AND 2.5 MI S OF BALDWIN",38.14656,-89.84317,STREAM AMBIENT INACTIVE
OZD-01,DOZA CREEK,4 MI S NEW ATHENS,38.2548333,-89.86125,STREAM
OZYA-01,COPPER SLOUGH,3 MI SW I57/I72 INT WEST OF CHAMPAIGN,40.0842417,-88.3328056,STREAM
OZYA-02,COPPER SLOUGH,"CR 1400 N,  2.3 MI W OF CHAMPAIGN AND 0.28 MI DNS CHAMPAIGN SW STP",40.084,-88.338,STREAM
OZZJ-01,JORDAN CREEK,5 MI S SHELBYVILLE,39.33079,-88.79004,STREAM
OZZS-01,WHITLEY CREEK,2.5 MI SW ALLENVILLE,39.51163,-88.54935,STREAM
OZZT-01,ASA CREEK,"HAMBLIN RD (1100 E) BR, 0.2 MI S OF CR 1500 N AND 0.8 MI N OF SULLIVAN",39.62009,-88.60475,STREAM AMBIENT INACTIVE
OZZU-01,COON CREEK-NORTH,0.75 MI SW ALLENVILLE,39.5497722,-88.5416944,STREAM
OZZW-01,DRY FORK,2 MI SE GARRETT,39.7690444,-88.4076028,STREAM
OZZX-01,TWOMILE SLOUGH,3 MI W PESOTUM,39.91538,-88.33058,STREAM
P-11,ROCK RIVER,RT 64 BR AT OREGON,42.01448,-89.32641,STREAM
P-14,ROCK RIVER,RT 72 BR AT BYRON,42.12201,-89.25517,STREAM AMBIENT
P-23,ROCK RIVER,ROCKFORD DAM,42.265281,-89.095282,STREAM
P-24,ROCK RIVER,PROPHETSTOWN ST PK AT PROPHETSTOWN,41.6737,-89.92785,STREAM
P-28,ROCK RIVER,12TH AV BR STERLING,41.783337,-89.706254,STREAM
PA-01,MILL CREEK-SOUTH,BELT LINE RD BR MILAN,41.42991,-90.55065,STREAM
PB-02,GREEN RIVER,RT 88 BR 1 MI S OF DEER GROVE,41.59464,-89.68918,STREAM AMBIENT INACTIVE
PB-04,GREEN RIVER,RT 82 BR N OF GENESEO,41.48879,-90.15789,STREAM AMBIENT
PB-05,GREEN RIVER,MERIDAN RD 8MI SE FRANKLIN GR,41.78347,-89.16843,STREAM
PB-06,GREEN RIVER,HARMON RD BR 6 MI S HARMON,41.63762,-89.55497,STREAM
PB-08,GREEN RIVER,2 MI SSW THOMAS,41.48383,-89.82933,STREAM
PB-10,GREEN RIVER,1 MI E AMBOY ON BINGHAMPTON RD,41.71659,-89.30536,STREAM
PB-19,GREEN RIVER,WALTON RD BR 3 MI S WALTON,41.67695,-89.4398,STREAM
PBD-02,MINERAL CREEK,RT 6 BR 2 MI SE GREEN RIVER,41.45463,-90.29559,STREAM
PBG-10,BIG SLOUGH DRAINAGE DITCH,2.7 MI N GENESEO,41.49312,-90.13328,STREAM
PBI-02,SPRING CREEK,2.2 MI NW ATKINSON,41.43684,-90.06785,STREAM
PBJA-03,COAL CREEK,2 MI NNW ANNAWAN AT CLOSED CO RD,41.43303,-89.92014,STREAM
PBJA-05,COAL CREEK,0.6 MI S SHEFFIELD IDOC PROP,41.34147,-89.73178,STREAM
PBL-02,CENTRAL SPECIAL DITCH,1 MI W OF HOOPPOLE AT RD 2570N,41.521667,-89.92222,STREAM
PBLA-01,WILDCAT DITCH,2 MI SE OF HOOPOLE AT RD 2400N,41.49654,-89.90664,STREAM
PBM-02,FAIRFIELD DITCH #1,4 MI ENE OF HOOPPOLE AT RD 2650N,41.53325,-89.84712,STREAM
PBM-11,FAIRFIELD DITCH #1,CULVERT E-W CO RD,41.51136,-89.85711,STREAM
PBN-01,BUREAU COUNTY DITCH,3 MI S OF THOMAS AT RD 150E & 2200N,41.46668,-89.82949,STREAM
PBO-01,FAIRFIELD UNION SPECIAL DITCH,2 MI W OF THOMAS AT RD 2400N,41.4968,-89.81381,STREAM
PBO-02,FAIRFIELD UNION SPECIAL DITCH,4 MI W OF NEW BEDFORD AT CO RD 2500N,41.5111,-89.79192,STREAM
